Chest Pain,Temporomandibular joint syndrome (TMJ, jaw joint pain)
Chest Pain,Tonsillitis (tonsil infection)
Chest Pain,Upper respiratory tract infection (URI, common cold)
Chest Pain,Vestibular neuronitis (labyrinthitis, vertigo)
Chest Pain,Viral infections
Cold,Amebiasis (ameba infection)
Cold,Brucellosis (bacterial infection spread from animals)
Cold,Campylobacter infection (intestinal bacterial infection)
Cold,Chagas disease (trypanosomiasis)
Cold,Chagas disease (trypanosomiasis)
Cold,Cholera (intestinal bacterial infection)
Cold,Dengue fever (tropical mosquito borne illness)
Cold,E. coli infection (Escherichia coli, bacterial infection)
Cold,Encephalitis (brain infection)
Cold,Filariasis (elephantiasis)
Cold,Giardiasis (giardia infection)
Cold,Hantavirus infection (rare, serious viral infection)
Cold,Hepatitis (liver inflammation)
Cold,Legionellosis (Legionnaires' disease)
Cold,Leishmaniasis (parasitic infection, kala azar)
Cold,Leptospirosis (bacterial infection)
Cold,Lyme disease (bacterial infection from ticks)
Cold,Malaria (mosquito transmitted illness)
Cold,Norovirus infection (viral diarrhea, Norwalk virus))
Cold,Onchocerciasis (river blindness)
Cold,Plague (bubonic plague, bacteria yersinia infection)
Cold,Rickettsial infections (type of bacterial infection)
Cold,Rotavirus infection (intestinal viral infection)
Cold,Schistosomiasis (parasite infection)
Cold,Severe Acute Respiratory Syndrome (SARS, serious viral pneumonia)
Cold,Shigellosis (bacterial intestinal infection)
Cold,Smallpox (Variola virus infection)
Cold,Typhoid fever (salmonella typhi infection from contaminated food or water)
Cold,Vibrio parahaemolyticus infection (bacterial infection from shellfish)
Cold,Viral hemorrhagic fevers (Ebola, Lassa)
Cold,West Nile virus infection (mosquito-transmitted illness)
Cold,Yellow fever (viral hemorrhagic fever)
Cold,Campylobacter infection (intestinal bacterial infection)
Cold,Celiac disease (celiac sprue)
Cold,Crohn's disease (regional enteritis, Crohn's colitis, intestinal inflammation)
Cold,Gastroesophageal reflux (GERD, heartburn)
Cold,Giardiasis (giardia infection)
Cold,Irritable bowel syndrome (IBS, chronic intestinal pain and cramping)
Cold,Malabsorption syndrome (abnormal intestinal digestion)
Cold,Salmonella infection (common bacterial intestinal infection)
Cold,Shigellosis (bacterial intestinal infection)
Cold,Acne (pimples)
Cold,Allergic reaction
Cold,Amyloidosis
Cold,Angioedema (swelling of skin, lips, eyes)
Cold,Athlete's foot (tinea pedis)
Cold,Atopic dermatitis (eczema)
Cold,Bacterial vaginosis (vaginal infection)
Cold,Body lice
Cold,Candida albicans (yeast infection)
Cold,Carbuncle
Cold,Cellulitis (skin infection)
Cold,Cervical cancer (tumor)
Cold,Chicken pox (varicella virus)
Cold,Chronic venous insufficiency (weakened leg veins)
Cold,Common warts
Cold,Contact dermatitis (contact skin irritation)
Cold,Cradle cap (infant scalp rash)
Cold,Drug reaction
Cold,Endocarditis (heart valve infection)
Cold,Erysipelas (bacterial skin infection)
Cold,Fifth disease (erythema infectiosum, viral illness)
Cold,Food allergy
Cold,Genital herpes (HSV type 2 infection)
Cold,Heat rash
Cold,Henoch Schönlein purpura (blood vessel inflammation)
Cold,Herpes simplex infection (viral infection)
Cold,Hidradenitis suppurativa (chronic collections of pus)
Cold,Impetigo (bacterial skin infection)
Cold,Jaundice (yellow skin color)
Cold,Langerhans cell histiocytosis (Histiocytosis X)
Cold,Lichen planus (chronic skin inflammation)
Cold,Lupus (systemic lupus erythematosus, SLE)
Cold,Lyme disease (bacterial infection from ticks)
Cold,Lymphangitis (lymph tissue inflammation)
Cold,Mastitis (breast infection inflammation)
Cold,Melanoma (skin cancer)
Cold,Pemphigoi
Cold,Pityriasis rosea (inflammatory skin rash)
Cold,Poison ivy (poison oak, poison sumac)
Cold,Polyarteritis Nodosa (PAN)
Cold,Psoriasis (scaly skin disease)
Cold,Ringworm of the body (tinea corporis)
Cold,Ringworm of the scalp (tinea capitis)
Cold,Sarcoidosis (inflammatory disease)
Cold,Scabies (skin disease caused by mites)
Cold,Scleroderma (progressive hardening of soft tissue)
Cold,Sebaceous cyst (sac under the skin)
Cold,Shingles (herpes zoster)
Cold,Staphylococcus aureus (type of bacteria)
Cold,Sunburn
Cold,Tinea (fungal skin infection)
Cold,Urticaria (hives)
Cold,Vasculitis (inflammation of the arteries)
Cold,Viral infections
Cold,Vitiligo (loss of skin pigment)
Cold,Yaws
Cough,Adjustment disorder (poor adjustment to life stressor)
Cough,Alcohol withdrawal syndrome (mild)
Cough,Amphetamine abuse
Cough,Anxiety disorder (generalized anxiety disorder, GAD)
Cough,Bipolar disorder (manic depressive disorder)
Cough,Cocaine abuse
Cough,Delusional disorder
Cough,Depression (excessive sadness)
Cough,Drug reaction
Cough,Hepatic encephalopathy (confusion from liver failure)
Cough,Magic mushroom ingestion (psilocybin)
Cough,Major depressive disorder (severe depression)
Cough,Post-traumatic stress disorder (PTSD)
Cough,Prescription drug abuse
Cough,Schizoaffective disorder (features of schizophrenia and mood disorder)
Cough,Schizophrenia (chronic impaired reality perception)
Cough,Temporal lobe epilepsy (non-convulsive seizure)
Delusions or hallucinations,Ankylosing spondylitis (severe spine arthritis)
Delusions or hallucinations,Arthritis (joint inflammation)
Delusions or hallucinations,Back trauma (injury)
Delusions or hallucinations,Brachial plexus injury (shoulder nerve injury)
Delusions or hallucinations,Carotid artery dissection (neck artery tear)
Delusions or hallucinations,Cellulitis (skin infection)
Delusions or hallucinations,Central cord syndrome (traumatic spine injury)
Delusions or hallucinations,Cervical radiculopathy (pinched nerve in neck)
Delusions or hallucinations,Cervical spine fracture (broken neck bone)
Delusions or hallucinations,Cervical spine stenosis (narrowing of spinal canal)
Delusions or hallucinations,Cervical spondylosis (neck arthritis)
Delusions or hallucinations,Contusion (bruise, ecchymosis)
Delusions or hallucinations,Discitis (spinal disk inflammation)
Delusions or hallucinations,Enlarged lymph nodes (lymphadenopathy)
Delusions or hallucinations,Esophagitis (esophageal inflammation)
Delusions or hallucinations,Fibromuscular dysplasia (FMD)
Delusions or hallucinations,Fibromyalgia (chronic pain disorder)
Delusions or hallucinations,Frozen shoulder (adhesive capsulitis of shoulder)
Delusions or hallucinations,Goiter (enlarged thyroid)
Delusions or hallucinations,Head injury
Delusions or hallucinations,Herniated disc (slipped disc, ruptured disc)
Delusions or hallucinations,Ligament sprain (connection between two bones)
Delusions or hallucinations,Meningitis (spinal fluid infection)
Delusions or hallucinations,Migraine (type of headache)
Delusions or hallucinations,Muscle spasm (charley horse)
Delusions or hallucinations,Muscle strain (pulled muscle)
Delusions or hallucinations,Neck trauma (injury)
Delusions or hallucinations,Osteoarthritis (bone inflammation)
Delusions or hallucinations,Peripheral neuropathy (nerve damage)
Delusions or hallucinations,Retropharyngeal abscess (throat abscess)
Delusions or hallucinations,Rotator cuff syndrome (shoulder injury)
Delusions or hallucinations,Shingles (herpes zoster)
Delusions or hallucinations,Spinal abscess (collection of spinal pus)
Delusions or hallucinations,Spinal cord injury, acute
Delusions or hallucinations,Tension headache (stress headache)
Delusions or hallucinations,Thyroid cancer (neck gland cancer)
Delusions or hallucinations,Thyroid cyst
Delusions or hallucinations,Thyroiditis (thyroid inflammation)
Delusions or hallucinations,Torticollis, spasmodic (neck muscle spasm)
Delusions or hallucinations,Vertebral artery dissection (neck artery tear)
Delusions or hallucinations,Whiplash injury (neck injury)
Dental problem,Cat scratch fever (bacterial infection after cat scratch)
Dental problem,Chicken pox (varicella virus)
Dental problem,Coccidiomycosis (valley fever, fungal infection)
Dental problem,Dengue fever (tropical mosquito borne illness)
Dental problem,Hand foot and mouth disease (Coxsackie virus)
Dental problem,Hantavirus infection (rare, serious viral infection)
Dental problem,Measles (viral disease with typical rash)
Dental problem,Meningitis (spinal fluid infection)
Dental problem,Neisseria meningitidis infection (meningococcus, serious bacterial illness)
Dental problem,Rickettsial infections (type of bacterial infection)
Dental problem,Rocky mountain spotted fever (bacterial infection spread by ticks)
Dental problem,Scarlet fever (post strep inflammation)
Dental problem,Syphilis (treponema pallidum)
Dental problem,Toxic shock syndrome (life-threatening bacterial infection complication)
Dental problem,Typhoid fever (salmonella typhi infection from contaminated food or water)
Dental problem,West Nile virus infection (mosquito-transmitted illness)
Dizziness,Confusion (altered mental status)
Dizziness,Dehydration
Dizziness,Headache
Dizziness,Heat cramps
Dizziness,Heat exhaustion
Dizziness,Heat rash
Dizziness,Heat stroke
Dizziness,Hyperthermia (extreme heat exposure)
Dizziness,Malignant hyperthermia (rare temperature abnormality)
Dizziness,Rhabdomyolysis (severe muscle breakdown)
Double Vision,Arthritis (joint inflammation)
Double Vision,Aseptic joint effusion (fluid in a joint)
Double Vision,Aseptic necrosis of bone (bone death and destruction)
Double Vision,Bone cancer (bone tumor)
Double Vision,Bursitis (inflammation of joint cushion)
Double Vision,Cellulitis (skin infection)
Double Vision,Contusion (bruise, ecchymosis)
Double Vision,Dislocation (joint out of place)
Double Vision,Gout (uric acid crystals in the joint causing inflammation)
Double Vision,Greater trochanteric bursitis (hip bursitis)
Double Vision,Hernia
Double Vision,Herniated disc (slipped disc, ruptured disc)
Double Vision,Hip fracture (broken hip)
Double Vision,Legg Calve Perthes disease (childhood hip condition)
Double Vision,Muscle strain (pulled muscle)
Double Vision,Necrotizing fasciitis (life-threatening infection)
Double Vision,Osteoarthritis (bone inflammation)
Double Vision,Osteochondritis dissecans (joint disorder)
Double Vision,Osteoporosis (extremely thin bone)
Double Vision,Paget disease of the bone
Double Vision,Sarcoma (soft tissue cancer)
Double Vision,Sciatica (lower back nerve irritation)
Double Vision,Septic hip (infected hip joint)
Double Vision,Slipped capital femoral epiphysis (adolescent hip disorder)
Double Vision,Traumatic hip dislocation
Ear Pain,Bacterial tracheitis
Ear Pain,Bronchitis (bronchial tube infection)
Ear Pain,Cancer (tumor)
Ear Pain,Foreign body (object originating outside the body)
Ear Pain,Gastroesophageal reflux (GERD, heartburn)
Ear Pain,Laryngitis (voice box inflammation)
Ear Pain,Overuse syndrome (injury from repetitive activity)
Ear Pain,Parathyroid cancer
Ear Pain,Percutaneous pedicle screws (minimally invasive spinal stabilization)
Ear Pain,Post nasal drip
Ear Pain,Smoking (tobacco use disorder)
Ear Pain,Tonsillitis (tonsil infection)
Ear Pain,Vocal cord nodule (growth on the vocal cords)
Ear Pain,Vocal cord paralysis (voice box weakness)
Ear Pain,Bone cancer (bone tumor)
Ear Pain,Cellulitis (skin infection)
Ear Pain,Compartment syndrome (increased pressure inside muscles)
Ear Pain,Contusion (bruise, ecchymosis)
Ear Pain,Deep venous thrombosis (DVT, venous blood clot)
Ear Pain,Femoral artery aneurysm (dilation of leg artery)
Ear Pain,Femoral hernia (groin hernia)
Ear Pain,Fracture (broken bone)
Ear Pain,Gout (uric acid crystals in the joint causing inflammation)
Ear Pain,Herniated disc (slipped disc, ruptured disc)
Ear Pain,Hip fracture (broken hip)
Ear Pain,Laceration (skin cut)
Ear Pain,Ligament tear (connection between two bones)
Ear Pain,Meralgia Paresthetica
Ear Pain,Necrotizing fasciitis (life-threatening infection)
Ear Pain,Osteoarthritis (bone inflammation)
Ear Pain,Overuse syndrome (injury from repetitive activity)
Ear Pain,Peripheral neuropathy (nerve damage)
Ear Pain,Pseudogout (calcium deposit arthritis)
Ear Pain,Rheumatoid arthritis (type of chronic joint inflammation)
Ear Pain,Sarcoma (soft tissue cancer)
Ear Pain,Sciatica (lower back nerve irritation)
Ear Pain,Septic arthritis (joint infection)
Ear Pain,Sprain (stretched, torn ligament)
Ear Pain,Vascular insufficiency due to peripheral artery disease (PAD, claudication, inadequate blood flow)
Ear Pain,Vasculitis (inflammation of the arteries)
Eye Pain,Anaphylaxis (severe/life threatening allergic reaction)
Eye Pain,Anopheles mosquito bite
Eye Pain,Scorpion sting
Eye Pain,Staphylococcus aureus (type of bacteria)
Eye Pain,Tick bite
Eye Pain,Urticaria (hives)
Eye redness,Avulsions (forcible tissue detachment)
Eye redness,Blood vessel injury
Eye redness,Foreign body in a wound
Eye redness,Puncture wound, foot
Eye redness,Tendon laceration (tendon cut)
Eye redness,Traumatic nerve injury
Eye redness,Wound infection (cut infection)
Eyelid swelling,Acne (pimples)
Eyelid swelling,Carbuncle
Eyelid swelling,Cellulitis (skin infection)
Eyelid swelling,Contact dermatitis (contact skin irritation)
Eyelid swelling,Contusion (bruise, ecchymosis)
Eyelid swelling,Folliculitis (hair follicle infection)
Eyelid swelling,Keloid (overgrown scar)
Eyelid swelling,Keratosis pilaris (common skin condition)
Eyelid swelling,Lipoma (benign fatty tumor)
Eyelid swelling,Molluscum contagiosum
Eyelid swelling,Poison ivy (poison oak, poison sumac)
Eyelid swelling,Scabies (skin disease caused by mites)
Eyelid swelling,Sebaceous cyst (sac under the skin)
Eyelid swelling,Skin abscess (collection of pus)
Eyelid swelling,Urticaria (hives)
Eyelid swelling,Viral exanthem (rash from viral infection)
Facial Pain,Adjustment disorder (poor adjustment to life stressor)
Facial Pain,Alcohol withdrawal syndrome (mild)
Facial Pain,Amphetamine abuse
Facial Pain,Anxiety disorder (generalized anxiety disorder, GAD)
Facial Pain,Attention deficit hyperactivity disorder (ADHD)
Facial Pain,Bipolar disorder (manic depressive disorder)
Facial Pain,Caffeine use
Facial Pain,Depression (excessive sadness)
Facial Pain,Drug reaction
Facial Pain,Dysthymia (depression, dysthymic disorder)
Facial Pain,Jet lag
Facial Pain,Major depressive disorder (severe depression)
Facial Pain,Migraine (type of headache)
Facial Pain,Narcolepsy (uncontrollable sleeping)
Facial Pain,Narcotic (morphine, heroin) abuse
Facial Pain,Personality disorder (unhealthy patterns of thinking and behavior)
Facial Pain,Post-polio syndrome
Facial Pain,Post-traumatic stress disorder (PTSD)
Facial Pain,Restless legs syndrome (nervous system disorder)
Facial Pain,Schizoaffective disorder (features of schizophrenia and mood disorder)
Facial Pain,Schizophrenia (chronic impaired reality perception)
Facial Pain,Stress
Facial Pain,Addison's disease (adrenal insufficiency)
Facial Pain,Ankylosing spondylitis (severe spine arthritis)
Facial Pain,Anorectal (perirectal) abscess
Facial Pain,Arthritis (joint inflammation)
Facial Pain,Back trauma (injury)
Facial Pain,Bladder infection (cystitis, UTI, urinary tract infection)
Facial Pain,Bladder stone, urinary
Facial Pain,Bone cancer (bone tumor)
Facial Pain,Bone metastases (cancer spread to bone)
Facial Pain,Cellulitis (skin infection)
Facial Pain,Chronic pain
Facial Pain,Constipation
Facial Pain,Contusion (bruise, ecchymosis)
Facial Pain,Discitis (spinal disk inflammation)
Facial Pain,Endometriosis (uterine tissue outside the uterus)
Facial Pain,Fibromyalgia (chronic pain disorder)
Facial Pain,Fracture (broken bone)
Facial Pain,Gastritis (stomach inflammation)
Facial Pain,Herniated disc (slipped disc, ruptured disc)
Facial Pain,Hyperparathyroidism (elevated parathyroid hormone levels)
Facial Pain,Kidney stone (nephrolithiasis)
Facial Pain,Ligament sprain (connection between two bones)
Facial Pain,Lumbar spinal stenosis (spinal cord compression)
Facial Pain,Lymphoma (lymph node cancer)
Facial Pain,Multiple myeloma (blood cancer)
Facial Pain,Muscle spasm (charley horse)
Facial Pain,Muscle strain (pulled muscle)
Facial Pain,Obesity
Facial Pain,Osteoarthritis (bone inflammation)
Facial Pain,Osteoporosis (extremely thin bone)
Facial Pain,Pancreatitis (pancreas inflammation)
Facial Pain,Pelvic inflammatory disease (PID, female reproductive organ infection)
Facial Pain,Peripheral neuropathy (nerve damage)
Facial Pain,Pilonidal cyst (fluid filled sac on tailbone)
Facial Pain,Placenta previa (placenta covers cervix)
Facial Pain,Pneumonia (lung infection)
Facial Pain,Prescription drug abuse
Facial Pain,Pyelonephritis (kidney infection)
Facial Pain,Rectal abscess (collection of pus in the rectum)
Facial Pain,Rib fracture (broken bone)
Facial Pain,Rickets (childhood bone disease)
Facial Pain,Sarcoma (soft tissue cancer)
Facial Pain,Sciatica (lower back nerve irritation)
Facial Pain,Scoliosis (crooked spine)
Facial Pain,Sickle cell disease (disease of red blood cells)
Facial Pain,Spinal cord compression (cauda equina syndrome)
Facial Pain,Spinal cord injury, acute
Facial Pain,Spondylolisthesis (slipped back bone)
Facial Pain,Synovitis (inflammation of joint lining)
Facial Pain,Urine retention (inability to urinate)
Facial Pain,Vertebral fracture (broken back or neck bone)
Fever,Ankle laceration (cut in skin)
Fever,Arm laceration (skin cut)
Fever,Cat bite
Fever,Ear laceration (cut on the ear)
Fever,Eyelid laceration (skin cut)
Fever,Facial laceration (skin cut)
Fever,Finger laceration (skin cut)
Fever,Foot laceration (skin cut)
Fever,Hand laceration (skin cut)
Fever,Knee laceration (skin cut)
Fever,Leg laceration (skin cut)
Fever,Lip laceration (skin cut)
Fever,Mouth laceration (mouth cut)
Fever,Scalp laceration (scalp cut)
Fever,Skin laceration (cut skin)
Fever,Toe laceration (cut skin)
Fever,Arthritis (joint inflammation)
Fever,Aseptic joint effusion (fluid in a joint)
Fever,Baker's cyst (fluid sac behind knee)
Fever,Bursitis (inflammation of joint cushion)
Fever,Cellulitis (skin infection)
Fever,Contusion (bruise, ecchymosis)
Fever,Dislocation (joint out of place)
Fever,Fracture (broken bone)
Fever,Gout (uric acid crystals in the joint causing inflammation)
Fever,Ligament tear (connection between two bones)
Fever,Meniscus injury (knee cartilage injury)
Fever,Muscle strain (pulled muscle)
Fever,Osgood Schlatter disease (painful shinbone inflammation)
Fever,Osteoarthritis (bone inflammation)
Fever,Osteochondritis dissecans (joint disorder)
Fever,Patellar (knee cap) tendon rupture
Fever,Patellar dislocation (knee cap dislocation)
Fever,Posterior cruciate ligament injuries (PCL injury)
Fever,Pseudogout (calcium deposit arthritis)
Fever,Sciatica (lower back nerve irritation)
Fever,Septic knee joint (infected knee joint)
Fever,Anxiety
Fever,Aortic valve stenosis (tight heart valve)
Fever,Atrial fibrillation (irregular heart rate)
Fever,Atrial flutter (irregular heart rate)
Fever,Cardiac arrhythmia (abnormal heart rate)
Fever,Cardiomegaly (enlarged heart)
Fever,Coronary artery anomaly (heart artery malformation)
Fever,Graves' disease (overproduction of thyroid hormone)
Fever,Infection
Fever,Long QT Syndrome (inherited heart condition)
Fever,Methamphetamine abuse
Fever,Mitral regurgitation (leaking heart valve)
Fever,Mitral stenosis (tight heart valve)
Fever,Myocardial infarction (heart attack)
Fever,Rheumatic fever (complication of strep infection)
Fever,Supraventricular tachycardia (SVT)
Fever,Ventricular tachycardia (VT, dangerous irregular heart beat)
Foot Pain,Nail avulsion (traumatic removal of nail)
Foot Pain,Nail bruise (subungual hematoma)
Foot Pain,Nail contusion (swelling of finger and nail)
Foot Pain,Nail laceration (nail bed cut)
Foot Pain,Alcohol (ethanol) poisoning (overdose)
Foot Pain,Cerebral vascular accident (stroke)
Foot Pain,Epiglottitis (severe throat inflammation)
Foot Pain,Familial dysautonomia (genetic disorder)
Foot Pain,Inhaled foreign body (in respiratory tract)
Foot Pain,Parkinson's disease (movement disorder)
Foot Pain,Alcohol (ethanol) abuse
Foot Pain,Autoimmune conditions
Foot Pain,Chronic liver disease
Foot Pain,Hemochromatosis (excess iron disorder)
Foot Pain,Hepatitis (liver inflammation)
Foot Pain,Jaundice (yellow skin color)
Foot Pain,Liver cancer (tumor)
Foot Pain,Reyes syndrome (rare liver and brain swelling)
Foot Pain,Sclerosing cholangitis (progressive bile duct disease )
Foot Pain,Tylenol (acetaminophen) overdose
Foot Pain,Wilsons disease (copper accumulation in tissues)
Hand, finger ache or pain,Burkitt lymphoma (lymph node tumor)
Hand, finger ache or pain,Cat scratch fever (bacterial infection after cat scratch)
Hand, finger ache or pain,Cellulitis (skin infection)
Hand, finger ache or pain,Cervical lymphadenopathy (enlarged neck lymph nodes)
Hand, finger ache or pain,Goiter (enlarged thyroid)
Hand, finger ache or pain,Lipoma (benign fatty tumor)
Hand, finger ache or pain,Lymphoma (lymph node cancer)
Hand, finger ache or pain,Mouth cancer (oropharyngeal cancer)
Hand, finger ache or pain,Muscle tear
Hand, finger ache or pain,Pharyngeal pouch (Zenker's diverticulum, weakening of the esophageal wall)
Hand, finger ache or pain,Thyroglossal duct cyst (neck cyst)
Hand, finger ache or pain,Thyroid cancer (neck gland cancer)
Hand, finger ache or pain,Thyroid cyst
Headache,Ascites (fluid in the abdomen)
Headache,Bacterial overgrowth of small intestine
Headache,Bowel obstruction (intestinal blockage)
Headache,Cancer (tumor)
Headache,Celiac disease (celiac sprue)
Headache,Cirrhosis (liver failure and scarring)
Headache,Colon cancer (large intestine tumor)
Headache,Congestive heart failure (CHF)
Headache,Constipation
Headache,Extragonadal germ cell tumors
Headache,Gastroparesis (stomach muscle malfunction)
Headache,Inguinal hernia (groin hernia)
Headache,Intestinal ischemia (decreased intestinal blood flow)
Headache,Intestinal volvulus (twisting of intestine)
Headache,Irritable bowel syndrome (IBS, chronic intestinal pain and cramping)
Headache,Lactose intolerance
Headache,Liver injury (liver trauma)
Headache,Malabsorption syndrome (abnormal intestinal digestion)
Headache,Near drowning
Headache,Pancreatic cancer (tumor)
Headache,Paralytic Ileus (intestinal paralysis)
Headache,Renal failure, acute (sudden kidney failure)
Headache,Spleen injury (splenic rupture)
Headache,Toxic megacolon (rapid dilation of the colon)
Headache,Umbilical hernia (belly button hernia)
Headache,Urethral stricture
Headache,Urine retention (inability to urinate)
Headache,Anxiety disorder (generalized anxiety disorder, GAD)
Headache,Chronic venous insufficiency (weakened leg veins)
Headache,Cushing disease (excessive pituitary gland hormones)
Headache,Depression (excessive sadness)
Headache,Diabetes mellitus type 2 (elevated blood sugar)
Headache,Hypothyroidism (low thyroid hormone)
Headache,Obesity
Headache,Polycystic ovarian syndrome (PCOS, female hormonal disorder)
Headache,Polyphagia (overeating)
Headache,Steroid use
Headache,Stress
Headache,Turner syndrome (gonadal dysgenesis)
Hip pain,Genital herpes (HSV type 2 infection)
Hip pain,Paraphimosis
Hip pain,Priapism (persistent erection)
Hip Pain,Bone cancer (bone tumor)
Hip Pain,Carpal tunnel syndrome (wrist nerve compression)
Hip Pain,Cellulitis (skin infection)
Hip Pain,Contusion (bruise, ecchymosis)
Hip Pain,De Quervain's tenosynovitis (hand tendon inflammation)
Hip Pain,Fracture (broken bone)
Hip Pain,Gout (uric acid crystals in the joint causing inflammation)
Hip Pain,Muscle tear
Hip Pain,Osteoarthritis (bone inflammation)
Hip Pain,Osteoporosis (extremely thin bone)
Hip Pain,Overuse syndrome (injury from repetitive activity)
Hip Pain,Pseudogout (calcium deposit arthritis)
Hip Pain,Rheumatoid arthritis (type of chronic joint inflammation)
Hip Pain,Sarcoma (soft tissue cancer)
Hip Pain,Scaphoid fracture (broken hand bone)
Hip Pain,Septic arthritis (joint infection)
Hip Pain,Sprain (stretched, torn ligament)
Hip Pain,Triangular fibrocartilage complex injury (wrist injury)
Hip Pain,Wrist sprain
Hoarse voice,Adjustment disorder (poor adjustment to life stressor)
Hoarse voice,Anorexia nervosa (eating disorder)
Hoarse voice,Anxiety disorder (generalized anxiety disorder, GAD)
Hoarse voice,Bipolar disorder (manic depressive disorder)
Hoarse voice,Body dysmorphic disorder (body appearance obsession)
Hoarse voice,Bulimia nervosa (binge eating, vomiting)
Hoarse voice,Drug overuse
Hoarse voice,Functional disorders (psychogenic illness)
Hoarse voice,Hyperventilation (rapid breathing)
Hoarse voice,Insomnia (difficulty sleeping)
Hoarse voice,Intravenous drug abuse (IVDA)
Hoarse voice,Munchausen syndrome (fabricated illness)
Hoarse voice,Munchausen syndrome by proxy (fabricated illness in a dependent)
Hoarse voice,Obsessive compulsive disorder (OCD, anxiety disorder)
Hoarse voice,Panic disorder
Hoarse voice,Personality disorder (unhealthy patterns of thinking and behavior)
Hoarse voice,Post-traumatic stress disorder (PTSD)
Hoarse voice,Primary affective disorder (depression)
Hoarse voice,Puerperal depression (depression after giving birth)
Hoarse voice,Puerperal psychosis (loss of contact with reality after birth)
Hoarse voice,Schizoaffective disorder (features of schizophrenia and mood disorder)
Hoarse voice,Schizophrenia (chronic impaired reality perception)
Hoarse voice,Seasonal affective disorder (intermittent seasonal depression)
Hoarse voice,Self-inflicted injury
Insomnia (Trouble sleeping),Hematocele (collection of blood around testicle)
Insomnia (Trouble sleeping),Hydrocele (fluid collection near the testicle)
Insomnia (Trouble sleeping),Inflammation of testicular tubes (epididymitis)
Insomnia (Trouble sleeping),Inguinal hernia (groin hernia)
Insomnia (Trouble sleeping),Mumps (viral infection involving salivary glands)
Insomnia (Trouble sleeping),Orchitis (inflammation of the testicles)
Insomnia (Trouble sleeping),Scrotal hematoma (collection of blood in skin around testicles)
Insomnia (Trouble sleeping),Spermatocele (sperm-filled epididymal cyst)
Insomnia (Trouble sleeping),Varicocele (testicular vein enlargement)
Itchy rash (Pruritic rash),Allergic reaction
Itchy rash (Pruritic rash),Behcets disease (small blood vessel inflammation disorder)
Itchy rash (Pruritic rash),Dental abscess (tooth infection)
Itchy rash (Pruritic rash),Dentures
Itchy rash (Pruritic rash),Gingivitis (inflammation of the gums)
Itchy rash (Pruritic rash),Herpes stomatitis (viral mouth infection)
Itchy rash (Pruritic rash),Malnutrition
Itchy rash (Pruritic rash),Mouth cancer (oropharyngeal cancer)
Itchy rash (Pruritic rash),Periodontitis (gum inflammation)
Itchy rash (Pruritic rash),Thrush (oral candidiasis)
Joint Pain,Bone cancer (bone tumor)
Joint Pain,Brachial plexus injury (shoulder nerve injury)
Joint Pain,Bursitis (inflammation of joint cushion)
Joint Pain,Cholelithiasis (gallstones)
Joint Pain,Clavicle fracture (broken collar bone)
Joint Pain,Contusion (bruise, ecchymosis)
Joint Pain,Ectopic pregnancy (tubal pregnancy)
Joint Pain,Frozen shoulder (adhesive capsulitis of shoulder)
Joint Pain,Herniated disc (slipped disc, ruptured disc)
Joint Pain,Humerus fracture (broken upper arm)
Joint Pain,Impingement syndrome of shoulder (bone rubs again tendon, bursa)
Joint Pain,Muscle strain (pulled muscle)
Joint Pain,Myocardial infarction (heart attack)
Joint Pain,Necrotizing fasciitis (life-threatening infection)
Joint Pain,Pancoast syndrome (apical lung tumor)
Joint Pain,Rotator cuff syndrome (shoulder injury)
Joint Pain,Sarcoma (soft tissue cancer)
Joint Pain,Shoulder joint dislocation (dislocated shoulder)
Joint Pain,Shoulder sprain
Leg Pain,Aphthous ulcers (mouth stomatitis)
Leg Pain,Arthritis (joint inflammation)
Leg Pain,Aseptic joint effusion (fluid in a joint)
Leg Pain,Avulsions (forcible tissue detachment)
Leg Pain,Bacterial tracheitis
Leg Pain,Bone cancer (bone tumor)
Leg Pain,Bronchitis (bronchial tube infection)
Leg Pain,Burning mouth syndrome
Leg Pain,Burns
Leg Pain,Bursitis (inflammation of joint cushion)
Leg Pain,Candida albicans (yeast infection)
Leg Pain,Carpal tunnel syndrome (wrist nerve compression)
Leg Pain,Cellulitis (skin infection)
Leg Pain,Cervical radiculopathy (pinched nerve in neck)
Leg Pain,Contusion (bruise, ecchymosis)
Leg Pain,Contusion (bruise, ecchymosis)
Leg Pain,Cubital tunnel syndrome (nerve compression in the elbow)
Leg Pain,De Quervain's tenosynovitis (hand tendon inflammation)
Leg Pain,Dental abscess (tooth infection)
Leg Pain,Diphtheria infection (bacterial respiratory infection)
Leg Pain,Dislocation (joint out of place)
Leg Pain,Ear infection, middle ear (otitis media)
Leg Pain,Enlarged lymph nodes (lymphadenopathy)
Leg Pain,Epiglottitis (severe throat inflammation)
Leg Pain,Esophagitis (esophageal inflammation)
Leg Pain,Extremity trauma (leg or arm injury)
Leg Pain,Fibromyalgia (chronic pain disorder)
Leg Pain,Fracture (broken bone)
Leg Pain,Gastroesophageal reflux (GERD, heartburn)
Leg Pain,Gout (uric acid crystals in the joint causing inflammation)
Leg Pain,Herpangina (mouth blisters)
Leg Pain,Herpes stomatitis (viral mouth infection)
Leg Pain,Humerus fracture (broken upper arm)
Leg Pain,Influenza (seasonal flu)
Leg Pain,Laceration (skin cut)
