"14","C0004604","Back ache or pain","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"25","C0236040","Calf pain","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"29","C0009090","Confusion (altered mental status)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"34","C0573166","Amphetamine overdose","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"35","C0153446","Anal cancer","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"39","C0025222","Dark stools","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"45","C0012569","Double vision (Diplopia)","140","C0007642","376.01","Cellulitis (skin infection)","","1","0"
"55","C0015967","Fever","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"57","","Fever in the returning traveler","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"58","C0015970","Fever of unknown origin","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"68","","Hand, finger ache or pain","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"100","C0231528","Muscle aches","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"118","C0030794","Pelvic pain","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"81","C0009264","Low temperature","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"152","C0043251","Trauma","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"191","C0009938","Contusion (bruise, ecchymosis)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"192","","Inconsolable baby","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"193","C0043144","Wheezing (Noisy breathing)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"194","C0340648","Coronary artery dissection (heart artery tear)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"196","C0015544","Failure to thrive","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"213","","Sleeping problem","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"214","C0000925","Cuts","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"216","C0014863","Diffuse esophageal spasm (painful contractions of the esophagus)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"217","C0025222","Melena (Black stools from blood)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"223","C0037383","Sneezing","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"226","C0520966","Incoordination","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"227","C0004134","Ataxia (Incoordination)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"228","C2751891","Loss of coordination","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"229","C0234518","Slurred speech","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"233","C0549297","Ear swelling","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"234","C0344232","Blurry vision","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"251","C0238154","Epidural hematoma (bleeding around brain or spine)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"42","C0011991","Diarrhea","140","C0007642","376.01","Cellulitis (skin infection)","0","0","0"
"263","C0014867","Esophageal varices (dilation of esophageal veins)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"287","C0015967","Fever (elevated temperature)","140","C0007642","376.01","Cellulitis (skin infection)","0","0","0"
"1","C0232492","Upper abdominal pain","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"7","C0242301","Boil (Furuncle)","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"23","C0236663","Alcohol withdrawal syndrome (mild)","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"24","C0006138","Pain or soreness of breast","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"37","","Decreased stools","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"52","C0039070","Fainting","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"67","C0011253","Delusions or hallucinations","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"238","C0014009","Empyema (collection of pus in chest)","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"275","C0151602","Facial swelling","140","C0007642","376.01","Cellulitis (skin infection)","","","0"
"274","C3263722","Facial trauma (injury)","140","C0007642","376.01","Cellulitis (skin infection)","0","0","0"
"261","C0014863","Esophageal spasm (painful muscle contraction)","140","C0007642","376.01","Cellulitis (skin infection)","1","0","0"
"281","C0009952","Febrile seizure (convulsion in child with a fever)","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"271","C0339094","Eyelid laceration (skin cut)","140","C0007642","376.01","Cellulitis (skin infection)","0","0","0"
"272","C0560024","Eyelid swelling","140","C0007642","376.01","Cellulitis (skin infection)","1","1","0"
"38","C0010200","Cough","1403","C0011251","297.1","Delusional disorder","1","0","0"
"52","C0039070","Fainting","1405","C0002991","215.9","Dermatofibroma","0","0","0"
"191","C0009938","Contusion (bruise, ecchymosis)","1405","C0002991","215.9","Dermatofibroma","0","0","0"
"41","C0344315","Depressed","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"94","","Swelling of both legs","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"69","C0018674","Head injury","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"115","C0013428","Painful urination","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"247","C0015967","Hyperthermia (extreme heat exposure)","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"111","C0020580","Paresthesias (Numbness)","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"67","C0011253","Delusions or hallucinations","1409","C0016052","447.3","Fibromuscular dysplasia (FMD)","0","0","0"
"88","C0033774","Skin itching","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"186","C0009763","Conjunctivitis (pink eye)","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"5","","Lower belly pain","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"207","C0018965","Blood in urine (Hematuria)","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"205","","Headache after trauma","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"186","C0009763","Conjunctivitis (pink eye)","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"258","C0014851","Esophageal cyst","1415","C0020626","252.1","Hypoparathyroidism","0","0","0"
"52","C0039070","Fainting","1417","C0020757","757.1","Ichthyosis","0","0","0"
"258","C0014851","Esophageal cyst","1417","C0020757","757.1","Ichthyosis","0","0","0"
"134","C0037926","Spinal cord compression (cauda equina syndrome)","142","C0149854","","Cerebellar hemorrhage (bleeding in back of brain)","0","0","1"
"293","C0432981","Finger laceration (skin cut)","142","C0149854","","Cerebellar hemorrhage (bleeding in back of brain)","0","0","1"
"52","C0039070","Fainting","1421","C0022548","701.4","Keloid (overgrown scar)","1","1","0"
"238","C0014009","Empyema (collection of pus in chest)","1421","C0022548","701.4","Keloid (overgrown scar)","1","1","0"
"174","C0003492","Coarctation of aorta (narrowing of the aorta)","1421","C0022548","701.4","Keloid (overgrown scar)","1","0","0"
"191","C0009938","Contusion (bruise, ecchymosis)","1421","C0022548","701.4","Keloid (overgrown scar)","1","0","0"
"272","C0560024","Eyelid swelling","1421","C0022548","701.4","Keloid (overgrown scar)","0","0","0"
"57","","Fever in the returning traveler","1423","C1542178","820-829.99","Broken leg (leg fracture)","0","0","0"
"214","C0000925","Cuts","1423","C1542178","820-829.99","Broken leg (leg fracture)","0","0","0"
"242","C0014179","Endometritis (inflammation of the uterus)","1423","C1542178","820-829.99","Broken leg (leg fracture)","1","0","0"
"206","C0424939","Learning difficulties","1425","C0020456","250","Prediabetes (high blood sugar)","0","0","0"
"306","C0038358","Gastric ulcer (stomach ulcer)","1425","C0020456","250","Prediabetes (high blood sugar)","1","0","0"
"277","C0033831","False pregnancy","1425","C0020456","250","Prediabetes (high blood sugar)","0","0","0"
"53","C1857221","Fainting spells","1429","C0332768","524.69","Subluxation","1","0","0"
"40","C0025222","Black stools","143","C0007760","334.2","Cerebellar syndrome (loss of coordination)","","","0"
"15","C1455728","Acute fatty liver of pregnancy","143","C0007760","334.2","Cerebellar syndrome (loss of coordination)","","","0"
"171","C0150055","Chronic pain","1431","C0042870","268","Vitamin D deficiency","0","0","0"
"62","","Aseptic joint effusion (fluid in a joint)","1431","C0042870","268","Vitamin D deficiency","0","0","0"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","1","0","0"
"88","C0033774","Skin itching","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","0","0","0"
"21","C0018926","Vomiting blood","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","1","0","0"
"73","C1456556","Heat illness","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","1","0","0"
"13","C0239377","Arm ache or pain","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","0","0","0"
"28","C0438716","Chest pressure","1433","C0039240","427.0","Supraventricular tachycardia (SVT)","0","0","0"
"66","C0239783","Groin pain","1435","C0876926","850","Traumatic brain injury","0","0","0"
"113","C0497406","Overweight","1435","C0876926","850","Traumatic brain injury","0","0","0"
"41","C0344315","Depressed","1435","C0876926","850","Traumatic brain injury","1","0","0"
"21","C0018926","Vomiting blood","1435","C0876926","850","Traumatic brain injury","1","0","0"
"240","C0007103","Endometrial cancer (cancer of the lining of the uterus)","1435","C0876926","850","Traumatic brain injury","1","0","0"
"292","C0013882","Filariasis (elephantiasis)","1435","C0876926","850","Traumatic brain injury","1","0","0"
"188","C3536794","Sadness","1437","C0271622","257.1","Testicular hypofunction","0","0","0"
"8","C0085762","Alcohol abuse","1439","C0042974","286.4","Von Willebrand's disease","1","0","0"
"94","","Swelling of both legs","144","C0750971","801.6","Cerebral contusion (bruise of brain)","","1","1"
"112","C0028754","Obesity","144","C0750971","801.6","Cerebral contusion (bruise of brain)","","","1"
"134","C0037926","Spinal cord compression (cauda equina syndrome)","144","C0750971","801.6","Cerebral contusion (bruise of brain)","1","1","1"
"137","","Cavernous sinus tumor (head vein cancer)","144","C0750971","801.6","Cerebral contusion (bruise of brain)","0","0","1"
"145","C0013146","Substance abuse (Drug abuse)","144","C0750971","801.6","Cerebral contusion (bruise of brain)","1","1","1"
"293","C0432981","Finger laceration (skin cut)","144","C0750971","801.6","Cerebral contusion (bruise of brain)","1","0","1"
"294","C0152448","Finger pulp infection (felon)","144","C0750971","801.6","Cerebral contusion (bruise of brain)","0","0","1"
"214","C0000925","Cuts","1441","C0024205","289.2","Lymphadenitis","0","0","0"
"228","C2751891","Loss of coordination","1441","C0024205","289.2","Lymphadenitis","1","0","0"
"234","C0344232","Blurry vision","1441","C0024205","289.2","Lymphadenitis","1","0","0"
"229","C0234518","Slurred speech","1441","C0024205","289.2","Lymphadenitis","1","0","0"
"29","C0009090","Confusion (altered mental status)","1441","C0024205","289.2","Lymphadenitis","1","0","0"
"116","","Heart pulsations and palpitations","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"66","C0239783","Groin pain","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"113","C0497406","Overweight","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"87","C0015469","Bell's palsy (facial muscle weakness)","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"292","C0013882","Filariasis (elephantiasis)","1443","C0152128","292.0","Drug withdrawal syndrome","1","0","1"
"304","C0026946","Fungal infections","1443","C0152128","292.0","Drug withdrawal syndrome","0","0","1"
"94","","Swelling of both legs","1445","C0038506","307.0","Stuttering","0","0","0"
"121","C0032343","Poisoning","1449","C0040188","307.20","Tic Disorder","0","0","0"
"49","C0239266","Elbow ache or pain","145","C0007789","342.1","Cerebral palsy (movement disorder)","","1","0"
"104","C0272427","Nasal injury","145","C0007789","342.1","Cerebral palsy (movement disorder)","1","1","0"
"94","","Swelling of both legs","145","C0007789","342.1","Cerebral palsy (movement disorder)","0","1","0"
"172","C0023890","Cirrhosis (liver failure and scarring)","145","C0007789","342.1","Cerebral palsy (movement disorder)","0","1","0"
"164","C0042798","Loss of vision (Blindness)","145","C0007789","342.1","Cerebral palsy (movement disorder)","0","1","0"
"265","C0014868","Esophagitis (esophageal inflammation)","1451","C0149654","312.9","Conduct disorder","0","0","0"
"104","C0272427","Nasal injury","1453","C0007959","356.1","Charcot-Marie-Tooth disease","0","0","0"
"29","C0009090","Confusion (altered mental status)","1455","C0023530","288.50","Neutropenia","0","0","0"
"61","C0042023","Frequent urination (Frequency)","1455","C0023530","288.50","Neutropenia","0","0","0"
"17","C0005779","Bleeding tendency","1455","C0023530","288.50","Neutropenia","0","0","0"
"263","C0014867","Esophageal varices (dilation of esophageal veins)","1455","C0023530","288.50","Neutropenia","0","0","0"
"24","C0006138","Pain or soreness of breast","1455","C0023530","288.50","Neutropenia","0","0","0"
"45","C0012569","Double vision (Diplopia)","1457","C0263922","","Greater trochanteric bursitis (hip bursitis)","0","0","0"
"15","C1455728","Acute fatty liver of pregnancy","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"21","C0018926","Vomiting blood","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"28","C0438716","Chest pressure","146","C0038454","434","Cerebral vascular accident (stroke)","","","1"
"44","C0220870","Lightheaded","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"48","C0013456","Pain in the ear","146","C0038454","434","Cerebral vascular accident (stroke)","","","1"
"49","C0239266","Elbow ache or pain","146","C0038454","434","Cerebral vascular accident (stroke)","","","1"
"69","C0018674","Head injury","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"87","C0015469","Bell's palsy (facial muscle weakness)","146","C0038454","434","Cerebral vascular accident (stroke)","","","1"
"94","","Swelling of both legs","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"98","C0221776","Mouth pain","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"104","C0272427","Nasal injury","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"112","C0028754","Obesity","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"115","C0013428","Painful urination","146","C0038454","434","Cerebral vascular accident (stroke)","1","","1"
"134","C0037926","Spinal cord compression (cauda equina syndrome)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"148","C0013604","Swelling","146","C0038454","434","Cerebral vascular accident (stroke)","0","0","1"
"150","C0040460","Tooth pain","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"164","C0042798","Loss of vision (Blindness)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"176","C0573196","Cocaine overdose","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"240","C0007103","Endometrial cancer (cancer of the lining of the uterus)","146","C0038454","434","Cerebral vascular accident (stroke)","0","0","1"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"242","C0014179","Endometritis (inflammation of the uterus)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"243","C0040654","Transcutaneous electric nerve stimulation (TENS, pain management)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"244","C0497156","Enlarged lymph nodes (lymphadenopathy)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"247","C0015967","Hyperthermia (extreme heat exposure)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"255","C0014752","Erythrasma (chronic bacterial skin infection)","146","C0038454","434","Cerebral vascular accident (stroke)","1","1","1"
"292","C0013882","Filariasis (elephantiasis)","146","C0038454","434","Cerebral vascular accident (stroke)","0","0","1"
"293","C0432981","Finger laceration (skin cut)","146","C0038454","434","Cerebral vascular accident (stroke)","1","0","1"
"211","C0011394","Dentures","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"199","C0221406","Cushing disease (excessive pituitary gland hormones)","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"112","C0028754","Obesity","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"112","C0028754","Obesity","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"70","C0018681","Headache","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"146","C0235196","Suicidal tendencies","1461","C0018051","758.6","Turner syndrome (gonadal dysgenesis)","0","0","0"
"116","","Heart pulsations and palpitations","1463","C0030312","284.1","Pancytopenia","0","0","1"
"88","C0033774","Skin itching","1463","C0030312","284.1","Pancytopenia","0","0","1"
"28","C0438716","Chest pressure","1463","C0030312","284.1","Pancytopenia","0","0","1"
"21","C0018926","Vomiting blood","1463","C0030312","284.1","Pancytopenia","0","0","1"
"41","C0344315","Depressed","1467","C0007758","334.4","Cerebellar Ataxia","0","0","0"
"94","","Swelling of both legs","1467","C0007758","334.4","Cerebellar Ataxia","0","0","0"
"104","C0272427","Nasal injury","1467","C0007758","334.4","Cerebellar Ataxia","0","0","0"
"21","C0018926","Vomiting blood","1467","C0007758","334.4","Cerebellar Ataxia","0","0","0"
"164","C0042798","Loss of vision (Blindness)","1467","C0007758","334.4","Cerebellar Ataxia","0","0","0"
"121","C0032343","Poisoning","1469","C0085417","780.39","Complex partial seizures (psychomotor epilepsy)","0","0","0"
"121","C0032343","Poisoning","1469","C0085417","780.39","Complex partial seizures (psychomotor epilepsy)","0","0","0"
"5","","Lower belly pain","1469","C0085417","780.39","Complex partial seizures (psychomotor epilepsy)","0","0","0"
"40","C0025222","Black stools","147","C0007815","349.81","Cerebrospinal fluid rhinorrhea (leakage of brain fluid from the nose)","","","1"
"145","C0013146","Substance abuse (Drug abuse)","147","C0007815","349.81","Cerebrospinal fluid rhinorrhea (leakage of brain fluid from the nose)","0","0","1"
"236","C0032987","Ectopic pregnancy (tubal pregnancy)","147","C0007815","349.81","Cerebrospinal fluid rhinorrhea (leakage of brain fluid from the nose)","","","1"
"57","","Fever in the returning traveler","1471","C0152110","355.1","Meralgia Paresthetica","1","0","0"
"242","C0014179","Endometritis (inflammation of the uterus)","1471","C0152110","355.1","Meralgia Paresthetica","1","0","0"
"233","C0549297","Ear swelling","1471","C0152110","355.1","Meralgia Paresthetica","1","0","0"
"112","C0028754","Obesity","1473","C0035309","362.9","Retinopathy","0","0","0"
"22","C0018932","Bloody diarrhea","1473","C0035309","362.9","Retinopathy","0","0","0"
"26","C0023222","Lower leg pain","1473","C0035309","362.9","Retinopathy","0","0","0"
"160","C0236082","Vaginal pain","1473","C0035309","362.9","Retinopathy","0","0","0"
"112","C0028754","Obesity","1475","C0010043","370.0","Corneal ulcer","0","0","0"
"26","C0023222","Lower leg pain","1475","C0010043","370.0","Corneal ulcer","1","0","0"
"160","C0236082","Vaginal pain","1475","C0010043","370.0","Corneal ulcer","1","0","0"
"160","C0236082","Vaginal pain","1479","C0022906","375.53","Blocked tear duct (dacryostenosis)","0","0","0"
"23","C0236663","Alcohol withdrawal syndrome (mild)","148","C0021092","380.4","Cerumen impaction (ear wax buildup)","1","1","0"
"24","C0006138","Pain or soreness of breast","148","C0021092","380.4","Cerumen impaction (ear wax buildup)","1","1","0"
"157","C3163625","Vaginal bleeding during pregnancy","148","C0021092","380.4","Cerumen impaction (ear wax buildup)","1","1","0"
"112","C0028754","Obesity","1483","C0003534","379.31","Aphakia","0","0","0"
"29","C0009090","Confusion (altered mental status)","1487","C1868703","","Bacterial tracheitis","0","0","0"
"17","C0005779","Bleeding tendency","1487","C1868703","","Bacterial tracheitis","0","0","0"
"93","C0023222","Leg ache or pain","1487","C1868703","","Bacterial tracheitis","0","0","0"
"47","","Ear pressure","1487","C1868703","","Bacterial tracheitis","0","0","0"
"39","C0025222","Dark stools","1489","C0158328","","Trigger finger","0","0","0"
"106","C0007859","Neck ache or pain","149","C0007847","180","Cervical cancer (tumor)","1","","0"
"105","C0027497","Nausea","149","C0007847","180","Cervical cancer (tumor)","1","0","0"
"2","","Upper belly pain","149","C0007847","180","Cervical cancer (tumor)","","","0"
"81","C0009264","Low temperature","149","C0007847","180","Cervical cancer (tumor)","","","0"
"108","C0149736","Neck mass","149","C0007847","180","Cervical cancer (tumor)","","","0"
"126","C0034886","Rectal pain","1493","C0017675","529.0","Glossitis","0","0","0"
"82","C0021167","Incontinence (leaking urine)","1495","C0149889","565","Anal fistula","0","0","0"
"29","C0009090","Confusion (altered mental status)","1495","C0149889","565","Anal fistula","0","0","0"
"147","C0011168","Swallowing problem (Dysphagia)","1497","C0041974","598","Urethral stricture","0","0","0"
"173","C0009088","Cluster headache (one-sided headache behind the eye)","1497","C0041974","598","Urethral stricture","0","0","0"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","1497","C0041974","598","Urethral stricture","0","0","0"
"78","C0042109","Urticaria (Hives)","15","C1455728","","Acute fatty liver of pregnancy","","","0"
"149","C0241416","Toe pain","15","C1455728","","Acute fatty liver of pregnancy","1","0","0"
"68","","Hand, finger ache or pain","150","C0235592","","Cervical lymphadenopathy (enlarged neck lymph nodes)","1","1","0"
"131","C0282005","Scrotal swelling","150","C0235592","","Cervical lymphadenopathy (enlarged neck lymph nodes)","1","1","0"
"290","C0016045","Fibroid (uterine muscle tumor)","150","C0235592","","Cervical lymphadenopathy (enlarged neck lymph nodes)","1","1","0"
"183","C0009492","Compartment syndrome (increased pressure inside muscles)","1501","C0030805","694.5","Pemphigoi","0","0","0"
"81","C0009264","Low temperature","1501","C0030805","694.5","Pemphigoi","0","0","0"
"91","C0231749","Knee pain","1503","C0241158","701.4","Scar","1","1","0"
"39","C0025222","Dark stools","1505","C0177646","84.01","Finger amputation","0","0","0"
"69","C0018674","Head injury","1505","C0177646","84.01","Finger amputation","0","0","0"
"32","C0424790","Rigors","1509","C0020295","591","Hydronephrosis","0","0","0"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","1509","C0020295","591","Hydronephrosis","0","0","0"
"66","C0239783","Groin pain","1509","C0020295","591","Hydronephrosis","0","0","0"
"113","C0497406","Overweight","1509","C0020295","591","Hydronephrosis","0","0","0"
"33","C0542299","Change in behavior","1509","C0020295","591","Hydronephrosis","0","0","0"
"72","C0231780","Heel pain","1509","C0020295","591","Hydronephrosis","0","0","0"
"29","C0009090","Confusion (altered mental status)","1509","C0020295","591","Hydronephrosis","0","0","0"
"39","C0025222","Dark stools","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","","","0"
"176","C0573196","Cocaine overdose","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","1","0","0"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","1","0","0"
"6","C0000833","Abscess (Collection of pus)","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","","","0"
"25","C0236040","Calf pain","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","","","0"
"67","C0011253","Delusions or hallucinations","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","","","0"
"290","C0016045","Fibroid (uterine muscle tumor)","151","C0742186","953.0","Cervical radiculopathy (pinched nerve in neck)","0","0","0"
"112","C0028754","Obesity","1511","C0028077","368.6","Night blindness (nyctalopia)","0","0","0"
"116","","Heart pulsations and palpitations","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"66","C0239783","Groin pain","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"8","C0085762","Alcohol abuse","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"62","","Aseptic joint effusion (fluid in a joint)","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"258","C0014851","Esophageal cyst","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"163","C3665386","Visual problems","1513","C0003969","267","Scurvy (vitamin C deficiency)","0","0","0"
"116","","Heart pulsations and palpitations","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"264","C0267080","Esophageal web (Schatzki's ring, constriction of esophagus)","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"214","C0000925","Cuts","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"88","C0033774","Skin itching","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"171","C0150055","Chronic pain","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"240","C0007103","Endometrial cancer (cancer of the lining of the uterus)","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"262","C0014866","Esophageal stricture (narrowing of the esophagus)","1515","C0005122","265.0","Beriberi (thiamine (vitamin B1) deficiency)","0","0","0"
"206","C0424939","Learning difficulties","1517","C0079773","202.1","Cutaneous T cell lymphoma","0","0","0"
"174","C0003492","Coarctation of aorta (narrowing of the aorta)","1517","C0079773","202.1","Cutaneous T cell lymphoma","0","0","0"
"258","C0014851","Esophageal cyst","1517","C0079773","202.1","Cutaneous T cell lymphoma","0","0","0"
"52","C0039070","Fainting","1517","C0079773","202.1","Cutaneous T cell lymphoma","0","0","0"
"116","","Heart pulsations and palpitations","1519","C0018800","429.3","Cardiomegaly (enlarged heart)","0","0","1"
"214","C0000925","Cuts","1519","C0018800","429.3","Cardiomegaly (enlarged heart)","0","0","1"
"88","C0033774","Skin itching","1519","C0018800","429.3","Cardiomegaly (enlarged heart)","0","0","1"
"73","C1456556","Heat illness","1519","C0018800","429.3","Cardiomegaly (enlarged heart)","0","0","1"
"40","C0025222","Black stools","152","C0262414","805-809.99","Cervical spine fracture (broken neck bone)","1","","1"
"67","C0011253","Delusions or hallucinations","152","C0262414","805-809.99","Cervical spine fracture (broken neck bone)","1","1","1"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","152","C0262414","805-809.99","Cervical spine fracture (broken neck bone)","0","1","1"
"49","C0239266","Elbow ache or pain","152","C0262414","805-809.99","Cervical spine fracture (broken neck bone)","","","1"
"290","C0016045","Fibroid (uterine muscle tumor)","152","C0262414","805-809.99","Cervical spine fracture (broken neck bone)","0","0","1"
"146","C0235196","Suicidal tendencies","1521","C0424605","315.9","Developmental delay","0","0","0"
"287","C0015967","Fever (elevated temperature)","1523","C0006144","610.0","Breast cyst","1","0","0"
"287","C0015967","Fever (elevated temperature)","1525","C0007124","","Ductal carcinoma in situ (DCIS, breast cancer)","0","0","0"
"295","C0239598","Finger swelling","1525","C0007124","","Ductal carcinoma in situ (DCIS, breast cancer)","0","0","0"
"107","C0578454","Neck swelling","1527","C0000814","632","Missed abortion","0","0","0"
"287","C0015967","Fever (elevated temperature)","1529","C3539878","","Triple negative breast cancer","0","0","0"
"295","C0239598","Finger swelling","1529","C3539878","","Triple negative breast cancer","0","0","0"
"41","C0344315","Depressed","153","C0158241","721.0","Cervical spondylosis (neck arthritis)","","","0"
"67","C0011253","Delusions or hallucinations","153","C0158241","721.0","Cervical spondylosis (neck arthritis)","1","0","0"
"176","C0573196","Cocaine overdose","153","C0158241","721.0","Cervical spondylosis (neck arthritis)","1","0","0"
"241","C0014175","Endometriosis (uterine tissue outside the uterus)","153","C0158241","721.0","Cervical spondylosis (neck arthritis)","1","0","0"
