Cough,Schizoaffective disorder (features of schizophrenia and mood disorder)
Cough,Schizophrenia (chronic impaired reality perception)
Cough,Temporal lobe epilepsy (non-convulsive seizure)
Dental Problem,Allergic reaction
Dental Problem,Body lice
Dental Problem,Chicken pox (varicella virus)
Dental Problem,Cutaneous larva migrans (parasitic skin disease)
Dental Problem,Diabetes (high blood sugar)
Dental Problem,Hodgkin's disease (cancer of the lymph system)
Dental Problem,Lichen planus (chronic skin inflammation)
Dental Problem,Lymphoma (lymph node cancer)
Dental Problem,Pityriasis rosea (inflammatory skin rash)
Dental Problem,Poison ivy (poison oak poison sumac)
Dental Problem,Primary sclerosing cholangitis (bile duct disease)
Dental Problem,Psoriasis (scaly skin disease)
Dental Problem,Renal failure chronic (ongoing kidney failure)
Dental Problem,Ringworm of the body (tinea corporis)
Dental Problem,Scabies (skin disease caused by mites)
Dental Problem,Shingles (herpes zoster)
Dental Problem,Swimmer's itch (cercarial dermatitis)
Dental Problem,Cat scratch fever (bacterial infection after cat scratch)
Dental Problem,Chicken pox (varicella virus)
Dental Problem,Coccidiomycosis (valley fever fungal infection)
Dental Problem,Dengue fever (tropical mosquito borne illness)
Dental Problem,Hand foot and mouth disease (Coxsackie virus)
Dental Problem,Hantavirus infection (rare serious viral infection)
Dental Problem,Measles (viral disease with typical rash)
Dental Problem,Meningitis (spinal fluid infection)
Dental Problem,Neisseria meningitidis infection (meningococcus serious bacterial illness)
Dental Problem,Rickettsial infections (type of bacterial infection)
Dental Problem,Rocky mountain spotted fever (bacterial infection spread by ticks)
Dental Problem,Scarlet fever (post strep inflammation)
Dental Problem,Syphilis (treponema pallidum)
Dental Problem,Toxic shock syndrome (life-threatening bacterial infection complication)
Dental Problem,Typhoid fever (salmonella typhi infection from contaminated food or water)
Dental Problem,West Nile virus infection (mosquito-transmitted illness)
Ear Problems,Bacterial tracheitis
Ear Problems,Bronchitis (bronchial tube infection)
Ear Problems,Cancer (tumor)
Ear Problems,Foreign body (object originating outside the body)
Ear Problems,Gastroesophageal reflux (GERD heartburn)
Ear Problems,Laryngitis (voice box inflammation)
Ear Problems,Overuse syndrome (injury from repetitive activity)
Ear Problems,Parathyroid cancer
Ear Problems,Percutaneous pedicle screws (minimally invasive spinal stabilization)
Ear Problems,Post nasal drip
Ear Problems,Smoking (tobacco use disorder)
Ear Problems,Tonsillitis (tonsil infection)
Ear Problems,Vocal cord nodule (growth on the vocal cords)
Ear Problems,Vocal cord paralysis (voice box weakness)
Ear Problems,Bone cancer (bone tumor)
Ear Problems,Cellulitis (skin infection)
Ear Problems,Compartment syndrome (increased pressure inside muscles)
Ear Problems,Contusion (bruise ecchymosis)
Ear Problems,Deep venous thrombosis (DVT venous blood clot)
Ear Problems,Femoral artery aneurysm (dilation of leg artery)
Ear Problems,Femoral hernia (groin hernia)
Ear Problems,Fracture (broken bone)
Ear Problems,Gout (uric acid crystals in the joint causing inflammation)
Ear Problems,Herniated disc (slipped disc ruptured disc)
Ear Problems,Hip fracture (broken hip)
Ear Problems,Laceration (skin cut)
Ear Problems,Ligament tear (connection between two bones)
Ear Problems,Meralgia Paresthetica
Ear Problems,Necrotizing fasciitis (life-threatening infection)
Ear Problems,Osteoarthritis (bone inflammation)
Ear Problems,Overuse syndrome (injury from repetitive activity)
Ear Problems,Peripheral neuropathy (nerve damage)
Ear Problems,Pseudogout (calcium deposit arthritis)
Ear Problems,Rheumatoid arthritis (type of chronic joint inflammation)
Ear Problems,Sarcoma (soft tissue cancer)
Ear Problems,Sciatica (lower back nerve irritation)
Ear Problems,Septic arthritis (joint infection)
Ear Problems,Sprain (stretched torn ligament)
Ear Problems,Vascular insufficiency due to peripheral artery disease (PAD claudication inadequate blood flow)
Ear Problems,Vasculitis (inflammation of the arteries)
Ear Problems,Avulsions (forcible tissue detachment)
Ear Problems,Blood vessel injury
Ear Problems,Foreign body in a wound
Ear Problems,Puncture wound arm
Ear Problems,Tendon laceration (tendon cut)
Ear Problems,Traumatic nerve injury
Ear Problems,Wound infection (cut infection)
Eye Problems,Anaphylaxis (severe/life threatening allergic reaction)
Eye Problems,Anopheles mosquito bite
Eye Problems,Scorpion sting
Eye Problems,Staphylococcus aureus (type of bacteria)
Eye Problems,Tick bite
Eye Problems,Urticaria (hives)
Eye Problems,Avulsions (forcible tissue detachment)
Eye Problems,Blood vessel injury
Eye Problems,Foreign body in a wound
Eye Problems,Puncture wound foot
Eye Problems,Tendon laceration (tendon cut)
Eye Problems,Traumatic nerve injury
Eye Problems,Wound infection (cut infection)
Eye Problems,Acne (pimples)
Eye Problems,Carbuncle
Eye Problems,Cellulitis (skin infection)
Eye Problems,Contact dermatitis (contact skin irritation)
Eye Problems,Contusion (bruise ecchymosis)
Eye Problems,Folliculitis (hair follicle infection)
Eye Problems,Keloid (overgrown scar)
Eye Problems,Keratosis pilaris (common skin condition)
Eye Problems,Lipoma (benign fatty tumor)
Eye Problems,Molluscum contagiosum
Eye Problems,Poison ivy (poison oak poison sumac)
Eye Problems,Scabies (skin disease caused by mites)
Eye Problems,Sebaceous cyst (sac under the skin)
Eye Problems,Skin abscess (collection of pus)
Eye Problems,Urticaria (hives)
Eye Problems,Viral exanthem (rash from viral infection)
Facial Pain,Adjustment disorder (poor adjustment to life stressor)
Facial Pain,Alcohol withdrawal syndrome (mild)
Facial Pain,Amphetamine abuse
Facial Pain,Anxiety disorder (generalized anxiety disorder GAD)
Facial Pain,Attention deficit hyperactivity disorder (ADHD)
Facial Pain,Bipolar disorder (manic depressive disorder)
Facial Pain,Caffeine use
Facial Pain,Depression (excessive sadness)
Facial Pain,Drug reaction
Facial Pain,Dysthymia (depression dysthymic disorder)
Facial Pain,Jet lag
Facial Pain,Major depressive disorder (severe depression)
Facial Pain,Migraine (type of headache)
Facial Pain,Narcolepsy (uncontrollable sleeping)
Facial Pain,Narcotic (morphine heroin) abuse
Facial Pain,Personality disorder (unhealthy patterns of thinking and behavior)
Facial Pain,Post-polio syndrome
Facial Pain,Post-traumatic stress disorder (PTSD)
Facial Pain,Restless legs syndrome (nervous system disorder)
Facial Pain,Schizoaffective disorder (features of schizophrenia and mood disorder)
Facial Pain,Schizophrenia (chronic impaired reality perception)
Facial Pain,Stress
Facial Pain,Addison's disease (adrenal insufficiency)
Facial Pain,Ankylosing spondylitis (severe spine arthritis)
Facial Pain,Anorectal (perirectal) abscess
Facial Pain,Arthritis (joint inflammation)
Facial Pain,Back trauma (injury)
Facial Pain,Bladder infection (cystitis UTI urinary tract infection)
Facial Pain,Bladder stone urinary
Facial Pain,Bone cancer (bone tumor)
Facial Pain,Bone metastases (cancer spread to bone)
Facial Pain,Cellulitis (skin infection)
Facial Pain,Chronic pain
Facial Pain,Constipation
Facial Pain,Contusion (bruise ecchymosis)
Facial Pain,Discitis (spinal disk inflammation)
Facial Pain,Endometriosis (uterine tissue outside the uterus)
Facial Pain,Fibromyalgia (chronic pain disorder)
Facial Pain,Fracture (broken bone)
Facial Pain,Gastritis (stomach inflammation)
Facial Pain,Herniated disc (slipped disc ruptured disc)
Facial Pain,Hyperparathyroidism (elevated parathyroid hormone levels)
Facial Pain,Kidney stone (nephrolithiasis)
Facial Pain,Ligament sprain (connection between two bones)
Facial Pain,Lumbar spinal stenosis (spinal cord compression)
Facial Pain,Lymphoma (lymph node cancer)
Facial Pain,Multiple myeloma (blood cancer)
Facial Pain,Muscle spasm (charley horse)
Facial Pain,Muscle strain (pulled muscle)
Facial Pain,Obesity
Facial Pain,Osteoarthritis (bone inflammation)
Facial Pain,Osteoporosis (extremely thin bone)
Facial Pain,Pancreatitis (pancreas inflammation)
Facial Pain,Pelvic inflammatory disease (PID female reproductive organ infection)
Facial Pain,Peripheral neuropathy (nerve damage)
Facial Pain,Pilonidal cyst (fluid filled sac on tailbone)
Facial Pain,Placenta previa (placenta covers cervix)
Facial Pain,Pneumonia (lung infection)
Facial Pain,Prescription drug abuse
Facial Pain,Pyelonephritis (kidney infection)
Facial Pain,Rectal abscess (collection of pus in the rectum)
Facial Pain,Rib fracture (broken bone)
Facial Pain,Rickets (childhood bone disease)
Facial Pain,Sarcoma (soft tissue cancer)
Facial Pain,Sciatica (lower back nerve irritation)
Facial Pain,Scoliosis (crooked spine)
Facial Pain,Sickle cell disease (disease of red blood cells)
Facial Pain,Spinal cord compression (cauda equina syndrome)
Facial Pain,Spinal cord injury acute
Facial Pain,Spondylolisthesis (slipped back bone)
Facial Pain,Synovitis (inflammation of joint lining)
Facial Pain,Urine retention (inability to urinate)
Facial Pain,Vertebral fracture (broken back or neck bone)
Fever,Ankle laceration (cut in skin)
Fever,Arm laceration (skin cut)
Fever,Cat bite
Fever,Ear laceration (cut on the ear)
Fever,Eyelid laceration (skin cut)
Fever,Facial laceration (skin cut)
Fever,Finger laceration (skin cut)
Fever,Foot laceration (skin cut)
Fever,Hand laceration (skin cut)
Fever,Knee laceration (skin cut)
Fever,Leg laceration (skin cut)
Fever,Lip laceration (skin cut)
Fever,Mouth laceration (mouth cut)
Fever,Scalp laceration (scalp cut)
Fever,Skin laceration (cut skin)
Fever,Toe laceration (cut skin)
Fever,Arthritis (joint inflammation)
Fever,Aseptic joint effusion (fluid in a joint)
Fever,Baker's cyst (fluid sac behind knee)
Fever,Bursitis (inflammation of joint cushion)
Fever,Cellulitis (skin infection)
Fever,Contusion (bruise ecchymosis)
Fever,Dislocation (joint out of place)
Fever,Fracture (broken bone)
Fever,Gout (uric acid crystals in the joint causing inflammation)
Fever,Ligament tear (connection between two bones)
Fever,Meniscus injury (knee cartilage injury)
Fever,Muscle strain (pulled muscle)
Fever,Osgood Schlatter disease (painful shinbone inflammation)
Fever,Osteoarthritis (bone inflammation)
Fever,Osteochondritis dissecans (joint disorder)
Fever,Patellar (knee cap) tendon rupture
Fever,Patellar dislocation (knee cap dislocation)
Fever,Posterior cruciate ligament injuries (PCL injury)
Fever,Pseudogout (calcium deposit arthritis)
Fever,Sciatica (lower back nerve irritation)
Fever,Septic knee joint (infected knee joint)
Fever,Anxiety
Fever,Aortic valve stenosis (tight heart valve)
Fever,Atrial fibrillation (irregular heart rate)
Fever,Atrial flutter (irregular heart rate)
Fever,Cardiac arrhythmia (abnormal heart rate)
Fever,Cardiomegaly (enlarged heart)
Fever,Coronary artery anomaly (heart artery malformation)
Fever,Graves' disease (overproduction of thyroid hormone)
Fever,Infection
Fever,Long QT Syndrome (inherited heart condition)
Fever,Methamphetamine abuse
Fever,Mitral regurgitation (leaking heart valve)
Fever,Mitral stenosis (tight heart valve)
Fever,Myocardial infarction (heart attack)
Fever,Rheumatic fever (complication of strep infection)
Fever,Supraventricular tachycardia (SVT)
Fever,Ventricular tachycardia (VT dangerous irregular heart beat)
Foot Pain,Nail avulsion (traumatic removal of nail)
Foot Pain,Nail bruise (subungual hematoma)
Foot Pain,Nail contusion (swelling of finger and nail)
Foot Pain,Nail laceration (nail bed cut)
Foot Pain,Alcohol (ethanol) poisoning (overdose)
Foot Pain,Cerebral vascular accident (stroke)
Foot Pain,Epiglottitis (severe throat inflammation)
Foot Pain,Familial dysautonomia (genetic disorder)
Foot Pain,Inhaled foreign body (in respiratory tract)
Foot Pain,Parkinson's disease (movement disorder)
Foot Pain,Alcohol (ethanol) abuse
Foot Pain,Autoimmune conditions
Foot Pain,Chronic liver disease
Foot Pain,Hemochromatosis (excess iron disorder)
Foot Pain,Hepatitis (liver inflammation)
Foot Pain,Jaundice (yellow skin color)
Foot Pain,Liver cancer (tumor)
Foot Pain,Reyes syndrome (rare liver and brain swelling)
Foot Pain,Sclerosing cholangitis (progressive bile duct disease )
Foot Pain,Tylenol (acetaminophen) overdose
Foot Pain,Wilsons disease (copper accumulation in tissues)
Headache,Ascites (fluid in the abdomen)
Headache,Bacterial overgrowth of small intestine
Headache,Bowel obstruction (intestinal blockage)
Headache,Cancer (tumor)
Headache,Celiac disease (celiac sprue)
Headache,Cirrhosis (liver failure and scarring)
Headache,Colon cancer (large intestine tumor)
Headache,Congestive heart failure (CHF)
Headache,Constipation
Headache,Extragonadal germ cell tumors
Headache,Gastroparesis (stomach muscle malfunction)
Headache,Inguinal hernia (groin hernia)
Headache,Intestinal ischemia (decreased intestinal blood flow)
Headache,Intestinal volvulus (twisting of intestine)
Headache,Irritable bowel syndrome (IBS chronic intestinal pain and cramping)
Headache,Lactose intolerance
Headache,Liver injury (liver trauma)
Headache,Malabsorption syndrome (abnormal intestinal digestion)
Headache,Near drowning
Headache,Pancreatic cancer (tumor)
Headache,Paralytic Ileus (intestinal paralysis)
Headache,Renal failure acute (sudden kidney failure)
Headache,Spleen injury (splenic rupture)
Headache,Toxic megacolon (rapid dilation of the colon)
Headache,Umbilical hernia (belly button hernia)
Headache,Urethral stricture
Headache,Urine retention (inability to urinate)
Headache,Anxiety disorder (generalized anxiety disorder GAD)
Headache,Chronic venous insufficiency (weakened leg veins)
Headache,Cushing disease (excessive pituitary gland hormones)
Headache,Depression (excessive sadness)
Headache,Diabetes mellitus type 2 (elevated blood sugar)
Headache,Hypothyroidism (low thyroid hormone)
Headache,Obesity
Headache,Polycystic ovarian syndrome (PCOS female hormonal disorder)
Headache,Polyphagia (overeating)
Headache,Steroid use
Headache,Stress
Headache,Turner syndrome (gonadal dysgenesis)
Hip pain,Genital herpes (HSV type 2 infection)
Hip pain,Paraphimosis
Hip pain,Priapism (persistent erection)
Hip Pain,Bone cancer (bone tumor)
Hip Pain,Carpal tunnel syndrome (wrist nerve compression)
Hip Pain,Cellulitis (skin infection)
Hip Pain,Contusion (bruise ecchymosis)
Hip Pain,De Quervain's tenosynovitis (hand tendon inflammation)
Hip Pain,Fracture (broken bone)
Hip Pain,Gout (uric acid crystals in the joint causing inflammation)
Hip Pain,Muscle tear
Hip Pain,Osteoarthritis (bone inflammation)
Hip Pain,Osteoporosis (extremely thin bone)
Hip Pain,Overuse syndrome (injury from repetitive activity)
Hip Pain,Pseudogout (calcium deposit arthritis)
Hip Pain,Rheumatoid arthritis (type of chronic joint inflammation)
Hip Pain,Sarcoma (soft tissue cancer)
Hip Pain,Scaphoid fracture (broken hand bone)
Hip Pain,Septic arthritis (joint infection)
Hip Pain,Sprain (stretched torn ligament)
Hip Pain,Triangular fibrocartilage complex injury (wrist injury)
Hip Pain,Wrist sprain
Joint Pain,Bone cancer (bone tumor)
Joint Pain,Brachial plexus injury (shoulder nerve injury)
Joint Pain,Bursitis (inflammation of joint cushion)
Joint Pain,Cholelithiasis (gallstones)
Joint Pain,Clavicle fracture (broken collar bone)
Joint Pain,Contusion (bruise ecchymosis)
Joint Pain,Ectopic pregnancy (tubal pregnancy)
Joint Pain,Frozen shoulder (adhesive capsulitis of shoulder)
Joint Pain,Herniated disc (slipped disc ruptured disc)
Joint Pain,Humerus fracture (broken upper arm)
Joint Pain,Impingement syndrome of shoulder (bone rubs again tendon bursa)
Joint Pain,Muscle strain (pulled muscle)
Joint Pain,Myocardial infarction (heart attack)
Joint Pain,Necrotizing fasciitis (life-threatening infection)
Joint Pain,Pancoast syndrome (apical lung tumor)
Joint Pain,Rotator cuff syndrome (shoulder injury)
Joint Pain,Sarcoma (soft tissue cancer)
Joint Pain,Shoulder joint dislocation (dislocated shoulder)
Joint Pain,Shoulder sprain
Leg Pain,Aphthous ulcers (mouth stomatitis)
Leg Pain,Arthritis (joint inflammation)
Leg Pain,Aseptic joint effusion (fluid in a joint)
Leg Pain,Avulsions (forcible tissue detachment)
Leg Pain,Bacterial tracheitis
Leg Pain,Bone cancer (bone tumor)
Leg Pain,Bronchitis (bronchial tube infection)
Leg Pain,Burning mouth syndrome
Leg Pain,Burns
Leg Pain,Bursitis (inflammation of joint cushion)
Leg Pain,Candida albicans (yeast infection)
Leg Pain,Carpal tunnel syndrome (wrist nerve compression)
Leg Pain,Cellulitis (skin infection)
Leg Pain,Cervical radiculopathy (pinched nerve in neck)
Leg Pain,Contusion (bruise ecchymosis)
Leg Pain,Contusion (bruise ecchymosis)
Leg Pain,Cubital tunnel syndrome (nerve compression in the elbow)
Leg Pain,De Quervain's tenosynovitis (hand tendon inflammation)
Leg Pain,Dental abscess (tooth infection)
Leg Pain,Diphtheria infection (bacterial respiratory infection)
Leg Pain,Dislocation (joint out of place)
Leg Pain,Ear infection middle ear (otitis media)
Leg Pain,Enlarged lymph nodes (lymphadenopathy)
Leg Pain,Epiglottitis (severe throat inflammation)
Leg Pain,Esophagitis (esophageal inflammation)
Leg Pain,Extremity trauma (leg or arm injury)
Leg Pain,Fibromyalgia (chronic pain disorder)
Leg Pain,Fracture (broken bone)
Leg Pain,Gastroesophageal reflux (GERD heartburn)
Leg Pain,Gout (uric acid crystals in the joint causing inflammation)
Leg Pain,Herpangina (mouth blisters)
Leg Pain,Herpes stomatitis (viral mouth infection)
Leg Pain,Humerus fracture (broken upper arm)
Leg Pain,Influenza (seasonal flu)
Leg Pain,Laceration (skin cut)
Leg Pain,Laryngeal carcinoma (throat cancer)
Leg Pain,Laryngitis (voice box inflammation)
Leg Pain,Ligament sprain (connection between two bones)
Leg Pain,Ludwigs angina (severe infection in the floor of the mouth and neck)
Leg Pain,Lupus (systemic lupus erythematosus SLE)
Leg Pain,Mononucleosis (common viral illness)
Leg Pain,Mouth cancer (oropharyngeal cancer)
Leg Pain,Muscle strain (pulled muscle)
Leg Pain,Mycoplasma infection (bacteria)
Leg Pain,Osteoarthritis (bone inflammation)
Leg Pain,Peripheral neuropathy (nerve damage)
Leg Pain,Peritonsillar abscess (collection of pus around tonsils)
Leg Pain,Pharyngitis (throat infection)
Leg Pain,Radial head fracture (broken elbow bone)
Leg Pain,Rheumatoid arthritis (type of chronic joint inflammation)
Leg Pain,Rhinitis (nasal inflammation)
Leg Pain,Rotator cuff syndrome (shoulder injury)
Leg Pain,Sarcoma (soft tissue cancer)
Leg Pain,Scarlet fever (post strep inflammation)
Leg Pain,Septic arthritis (joint infection)
Leg Pain,Sinusitis (sinus infection)
Leg Pain,Streptococcus infection (strep throat bacteria)
Leg Pain,Supracondylar fracture (elbow fracture)
Leg Pain,Synovitis (inflammation of joint lining)
Leg Pain,Tennis elbow (lateral epicondylitis)
Leg Pain,Tenosynovitis (tendon sheath inflammation)
Leg Pain,Thrush (oral candidiasis)
Leg Pain,Tonsillitis (tonsil infection)
Leg Pain,Upper respiratory tract infection (URI common cold)
Leg Pain,Viral infections
Leg Pain,Acute angle closure glaucoma (increased inner eye pressure)
Leg Pain,Allergic conjunctivitis (allergic reaction in the eye)
Leg Pain,Behcets disease (small blood vessel inflammation disorder)
Leg Pain,Blepharitis (eyelid swelling)
Leg Pain,Cavernous sinus thrombosis (head vein blood clot)
Leg Pain,Conjunctivitis (pink eye)
Leg Pain,Corneal abrasion (scrape on eye)
Leg Pain,Corneal foreign body (object in the eye)
Leg Pain,Corneal ulcer
Leg Pain,Foreign body in the eye
Leg Pain,Glaucoma (elevated eye pressure)
Leg Pain,Graves' disease (overproduction of thyroid hormone)
Leg Pain,Hordeolum (stye of eye)
Leg Pain,Hyphema (traumatic blood in eye)
Leg Pain,Keratitis (inflammation of cornea)
Leg Pain,Migraine (type of headache)
Leg Pain,Optic neuritis (optic nerve inflammation)
Leg Pain,Orbital cellulitis (soft tissue eye infection)
Leg Pain,Periorbital cellulitis (infection around eye)
Leg Pain,Retinopathy
Leg Pain,Retrobulbar Neuritis
Leg Pain,Scleritis (inflammation of the eye)
Leg Pain,Sinusitis (sinus infection)
Leg Pain,Tear duct infection (Dacryocystitis)
Leg Pain,Temporal arteritis (inflamed scalp artery)
Leg Pain,Toxoplasma infection (parasite infection)
Leg Pain,Uveitis (iritis eye inflammation)
Lightheaded,Amphetamine abuse
Lightheaded,Cerebral vascular accident (stroke)
Lightheaded,Coarctation of aorta (narrowing of the aorta)
Lightheaded,Cocaine abuse
Lightheaded,Eclampsia (hypertensive disorder of pregnancy)
Lightheaded,Essential hypertension (high blood pressure)
Lightheaded,Hypertensive emergency (severely high blood pressure)
Lightheaded,Hyperthyroidism (elevated thyroid hormone)
Lightheaded,Pheochromocytoma (adrenal gland tumor)
Lightheaded,Renal arteriovenous malformation (AVM blood vessel abnormality of the kidney)
Lightheaded,Renal artery stenosis (kidney artery narrowing)
Lightheaded,Renal failure chronic (ongoing kidney failure)
Lightheaded,Serotonin syndrome (severe medication reaction)
Lightheaded,Vasculitis (inflammation of the arteries)
Lightheaded,White coat hypertension (elevated blood pressure at doctor's office)
Loss of balance,Allergic reaction
Loss of balance,Body lice
Loss of balance,Chicken pox (varicella virus)
Loss of balance,Cutaneous larva migrans (parasitic skin disease)
Loss of balance,Diabetes (high blood sugar)
Loss of balance,Hodgkin's disease (cancer of the lymph system)
Loss of balance,Lichen planus (chronic skin inflammation)
Loss of balance,Lymphoma (lymph node cancer)
Loss of balance,Pityriasis rosea (inflammatory skin rash)
Loss of balance,Poison ivy (poison oak poison sumac)
Loss of balance,Primary sclerosing cholangitis (bile duct disease)
Loss of balance,Psoriasis (scaly skin disease)
Loss of balance,Renal failure chronic (ongoing kidney failure)
Loss of balance,Scabies (skin disease caused by mites)
Loss of balance,Shingles (herpes zoster)
Loss of balance,Swimmer's itch (cercarial dermatitis)
Loss of balance,Tinea (fungal skin infection)
Mouth Problems,Barrett's esophagus (esophagus inflammation)
Mouth Problems,Botulism (bacterial toxin causing muscle weakness)
Mouth Problems,Candida albicans (yeast infection)
Mouth Problems,Cerebral vascular accident (stroke)
Mouth Problems,Diffuse esophageal spasm (painful contractions of the esophagus)
Mouth Problems,Diphtheria infection (bacterial respiratory infection)
Mouth Problems,Epiglottitis (severe throat inflammation)
Mouth Problems,Esophageal cancer (tumor)
Mouth Problems,Esophageal cyst
Mouth Problems,Esophageal foreign body
Mouth Problems,Esophageal stricture (narrowing of the esophagus)
Mouth Problems,Esophageal web (Schatzki's ring constriction of esophagus)
Mouth Problems,Esophagitis (esophageal inflammation)
Mouth Problems,Food allergy
Mouth Problems,Gastroesophageal reflux (GERD heartburn)
Mouth Problems,Goiter (enlarged thyroid)
Mouth Problems,Laryngeal carcinoma (throat cancer)
Mouth Problems,Mediastinitis (inner chest inflammation)
Mouth Problems,Mouth cancer (oropharyngeal cancer)
Mouth Problems,Myasthenia gravis (autoimmune disease of the nerves muscles)
Mouth Problems,Peritonsillar abscess (collection of pus around tonsils)
Mouth Problems,Pharyngitis (throat infection)
Mouth Problems,Retropharyngeal abscess (throat abscess)
Mouth Problems,Systemic sclerosis (scleroderma progressive soft tissue hardening)
Mouth Problems,Tetanus (lockjaw)
Mouth Problems,Tongue cancer (tumor)
Mouth Problems,Tonsillar cancer (tumor)
Mouth Problems,Zenker's diverticulum (pharyngeal pouch weakening of the esophageal wall)
Mouth Problems,Avulsions (forcible tissue detachment)
Mouth Problems,Blood vessel injury
Mouth Problems,Foreign body in a wound
Mouth Problems,Puncture wound leg
Mouth Problems,Tendon laceration (tendon cut)
Mouth Problems,Traumatic nerve injury
Mouth Problems,Wound infection (cut infection)
Mouth Problems,Anemia (low red blood cell count)
Mouth Problems,Aortic regurgitation (leaking heart valve)
Mouth Problems,Aortic valve stenosis (tight heart valve)
Mouth Problems,Congenital heart disease (heart defect at birth)
Mouth Problems,Endocarditis (heart valve infection)
Mouth Problems,Fever (elevated temperature)
Mouth Problems,Hypertrophic cardiomyopathy (thickened heart muscle)
Mouth Problems,Marfan syndrome (rare inherited disease)
Mouth Problems,Mitral regurgitation (leaking heart valve)
Mouth Problems,Mitral stenosis (tight heart valve)
Mouth Problems,Mitral valve prolapse (abnormal heart valve)
Mouth Problems,Myocardial infarction (heart attack)
Mouth Problems,Rheumatic fever (complication of strep infection)
Mouth Problems,Valvular heart disease (abnormal heart valves)
Muscle aches,Arthritis (joint inflammation)
Muscle aches,Bunion of big toe (hallux valgus)
Muscle aches,Calluses and corns
Muscle aches,Cellulitis (skin infection)
Muscle aches,Contusion (bruise ecchymosis)
Muscle aches,Dislocation (joint out of place)
Muscle aches,Gout (uric acid crystals in the joint causing inflammation)
Muscle aches,Hammer toes (toe deformity)
Muscle aches,Ingrown nail (onychocryptosis)
Muscle aches,Laceration (skin cut)
Muscle aches,Paronychia (infection around the nail)
Muscle aches,Peripheral neuropathy (nerve damage)
Muscle aches,Puncture wound toe
Muscle aches,Subungual hematoma (blood under nail)
Muscle aches,Tendonitis (tendon inflammation)
Muscle aches,Tenosynovitis (tendon sheath inflammation)
Muscle aches,Toe fracture
Muscle aches,Toe swelling
Nasal bleeding,Back trauma (injury)
Nasal bleeding,Chest trauma (injury)
Nasal bleeding,Extremity trauma (leg or arm injury)
Nasal bleeding,Eye trauma (injury)
Nasal bleeding,Facial trauma (injury)
Nasal bleeding,Head trauma
Nasal bleeding,Mouth trauma (injury)
Nasal bleeding,Neck trauma (injury)
Nausea,Cervical cancer (tumor)
Nausea,Cervicitis (inflammation of the lower uterus)
Nausea,Dysfunctional uterine bleeding (abnormal vaginal bleeding)
Nausea,Ectopic pregnancy (tubal pregnancy)
Nausea,Estrogen withdrawal (female hormone)
Nausea,Fallopian tube cancer
Nausea,Fibroid (uterine muscle tumor)
Nausea,Idiopathic thrombocytopenia purpura (ITP low platelets)
Nausea,Menopause (end of menstruation and fertility)
Nausea,Normal menstruation
Nausea,Pelvic inflammatory disease (PID female reproductive organ infection)
Nausea,Polycystic ovarian syndrome (PCOS female hormonal disorder)
Nausea,Thrombotic thrombocytopenia purpura (TTP rare blood disorder)
Nausea,Vulvar squamous cell carcinoma (skin cancer on female genitalia)
Nausea,Warfarin (Coumadin Jantoven) overdose
Numbness,Alcohol (ethanol) abuse
Numbness,Astrocytoma (brain tumor)
Numbness,Basilar artery migraine (headache)
Numbness,Benign positional vertigo (sensation of spinning)
Numbness,Brain tumor (cancer of the brain)
Numbness,Cardiac arrhythmia (abnormal heart rate)
Numbness,Concussion
Numbness,Ear infection middle ear (otitis media)
Numbness,Ear infection outer (otitis externa)
Numbness,Fibromuscular dysplasia (FMD)
Numbness,Low blood pressure (hypotension)
Numbness,Meniere's disease (dizziness and vertigo)
Numbness,Migraine (type of headache)
Numbness,Motion sickness
Numbness,Ototoxicity (ear toxicity)
Numbness,Vertebral artery dissection (neck artery tear)
Numbness,Vertebral- basilar artery insufficiency (inadequate blood flow to the back of the brain)
Numbness,Vertebral-basilar stroke (stroke in the back of the brain)
Numbness,Vestibular neuronitis (labyrinthitis vertigo)
Obesity,Acute angle closure glaucoma (increased inner eye pressure)
Obesity,Amaurosis fugax (momentary vision loss in one eye)
Obesity,Aphakia
Obesity,Brain tumor (cancer of the brain)
Obesity,Carotid artery stenosis (neck artery narrowing)
Obesity,Cataracts (clouding of the eye lens)
Obesity,Cerebral aneurysm (brain artery dilation)
Obesity,Cerebral contusion (bruise of brain)
Obesity,Cerebral vascular accident (stroke)
Obesity,Conjunctivitis (pink eye)
Obesity,Conversion disorder
Obesity,Corneal abrasion (scrape on eye)
Obesity,Corneal foreign body (object in the eye)
Obesity,Corneal ulcer
Obesity,Detached retina (retinal detachment)
Obesity,Diabetes (high blood sugar)
Obesity,Diabetic retinopathy (diabetic eye disease)
Obesity,Farsightedness (hyperopia/hypermetropia)
Obesity,Focal seizure (partial seizure)
Obesity,Glaucoma (elevated eye pressure)
Obesity,Graves eye disease (Graves ophthalmopathy)
Obesity,Head trauma
Obesity,Hemorrhagic stroke (CVA cerebrovascular accident)
Obesity,Hydrocephalus (brain fluid build-up)
Obesity,Increased pressure in the skull (raised intracranial pressure)
Obesity,Lacunar stroke
Obesity,Macular degeneration (chronic eye disease)
Obesity,Methyl alcohol intoxication (methanol)
Obesity,Migraine (type of headache)
Obesity,Multiple sclerosis (MS)
Obesity,Night blindness (nyctalopia)
Obesity,Optic neuritis (optic nerve inflammation)
Obesity,Orbital cellulitis (soft tissue eye infection)
Obesity,Orbital fracture (broken bone near the eye)
