187,Constipation,469,Migraine (type of headache)
187,Constipation,480,Mouth trauma (injury)
187,Constipation,484,Mumps (viral infection involving salivary glands)
187,Constipation,492,Myocardial infarction (heart attack)
187,Constipation,553,Parotitis (salivary gland inflammation)
36,Constipation,572,Pharyngitis (throat infection)
36,Constipation,920,Scabies (skin disease caused by mites)
36,Constipation,687,Sepsis (serious blood infection)
36,Constipation,694,Serum sickness (abnormal immune system response)
187,Constipation,698,Shingles (herpes zoster)
187,Constipation,704,Sinusitis (sinus infection)
36,Constipation,730,Strangulation of genitalia (constriction of genital blood supply)
36,Constipation,736,Subdural hematoma (bleeding on brain)
36,Constipation,1064,Teething
187,Constipation,750,Temporomandibular joint syndrome (TMJ, jaw joint pain)
187,Constipation,937,Tetanus (lockjaw)
36,Constipation,525,Thrush (oral candidiasis)
36,Constipation,771,Torticollis, spasmodic (neck muscle spasm)
187,Constipation,782,Trigeminal neuralgia (facial nerve pain)
36,Constipation,790,Upper respiratory tract infection (URI, common cold)
36,Constipation,822,Viral infections
38,Cough,19,Adjustment disorder (poor adjustment to life stressor)
38,Cough,23,Alcohol withdrawal syndrome (mild)
38,Cough,33,Amphetamine abuse
38,Cough,51,Anxiety disorder (generalized anxiety disorder, GAD)
38,Cough,93,Bipolar disorder (manic depressive disorder)
38,Cough,175,Cocaine abuse
38,Cough,1403,Delusional disorder
38,Cough,212,Depression (excessive sadness)
38,Cough,227,Drug reaction
38,Cough,1112,Hepatic encephalopathy (confusion from liver failure)
38,Cough,444,Magic mushroom ingestion (psilocybin)
38,Cough,445,Major depressive disorder (severe depression)
38,Cough,595,Post-traumatic stress disorder (PTSD)
38,Cough,601,Prescription drug abuse
38,Cough,676,Schizoaffective disorder (features of schizophrenia and mood disorder)
38,Cough,677,Schizophrenia (chronic impaired reality perception)
38,Cough,749,Temporal lobe epilepsy (non-convulsive seizure)
39,Dark stools,61,Arthritis (joint inflammation)
39,Dark stools,120,Burns
39,Dark stools,133,Carpal tunnel syndrome (wrist nerve compression)
39,Dark stools,140,Cellulitis (skin infection)
39,Dark stools,863,Cervical myelopathy (spinal cord compression)
39,Dark stools,151,Cervical radiculopathy (pinched nerve in neck)
39,Dark stools,882,Chemical burn
39,Dark stools,171,Chronic pain
39,Dark stools,191,Contusion (bruise, ecchymosis)
39,Dark stools,946,Cubital tunnel syndrome (nerve compression in the elbow)
39,Dark stools,203,De Quervain's tenosynovitis (hand tendon inflammation)
39,Dark stools,220,Dislocation (joint out of place)
39,Dark stools,269,Extremity trauma (leg or arm injury)
39,Dark stools,291,Fibromyalgia (chronic pain disorder)
39,Dark stools,1505,Finger amputation
39,Dark stools,1013,Finger fracture (broken finger)
39,Dark stools,293,Finger laceration (skin cut)
39,Dark stools,294,Finger pulp infection (felon)
39,Dark stools,1054,Foreign body in a wound
39,Dark stools,302,Fracture (broken bone)
39,Dark stools,986,Gangrene (death of body tissue)
39,Dark stools,321,Gout (uric acid crystals in the joint causing inflammation)
39,Dark stools,1014,Hand fracture (broken hand)
39,Dark stools,325,Hand laceration (skin cut)
39,Dark stools,339,Hematoma (collection of blood)
39,Dark stools,246,Hypothermia (extreme cold exposure)
39,Dark stools,1079,Ingrown nail (onychocryptosis)
39,Dark stools,426,Ligament sprain (connection between two bones)
39,Dark stools,443,Lymphangitis (lymph tissue inflammation)
39,Dark stools,449,Mallet finger (finger tendon rupture)
39,Dark stools,934,Muscle spasm (charley horse)
39,Dark stools,729,Muscle strain (pulled muscle)
39,Dark stools,510,Necrotizing fasciitis (life-threatening infection)
39,Dark stools,532,Osteoarthritis (bone inflammation)
39,Dark stools,552,Paronychia (infection around the nail)
39,Dark stools,565,Peripheral neuropathy (nerve damage)
39,Dark stools,566,Peripheral vascular disease (blocked blood vessels)
39,Dark stools,890,Psoriasis (scaly skin disease)
39,Dark stools,1096,Psoriatic arthritis (joint pain and stiffness)
39,Dark stools,1138,Reflex sympathetic dystrophy (complex pain syndrome)
39,Dark stools,662,Rheumatoid arthritis (type of chronic joint inflammation)
39,Dark stools,698,Shingles (herpes zoster)
39,Dark stools,1106,Synovitis (inflammation of joint lining)
39,Dark stools,1053,Tendon laceration (tendon cut)
39,Dark stools,751,Tendonitis (tendon inflammation)
39,Dark stools,414,Tennis elbow (lateral epicondylitis)
39,Dark stools,752,Tenosynovitis (tendon sheath inflammation)
39,Dark stools,1055,Wound infection (cut infection)
37,Decreased stools,56,Appendicitis
37,Decreased stools,958,Ascites (fluid in the abdomen)
37,Decreased stools,62,Aseptic joint effusion (fluid in a joint)
37,Decreased stools,63,Aseptic necrosis of bone (bone death and destruction)
37,Decreased stools,73,Back trauma (injury)
37,Decreased stools,793,Bladder infection (cystitis, UTI, urinary tract infection)
37,Decreased stools,96,Bladder stone, urinary
37,Decreased stools,121,Bursitis (inflammation of joint cushion)
37,Decreased stools,140,Cellulitis (skin infection)
37,Decreased stools,171,Chronic pain
37,Decreased stools,179,Colonic diverticulitis (inflammation of pouches in the large intestine)
37,Decreased stools,187,Constipation
37,Decreased stools,191,Contusion (bruise, ecchymosis)
37,Decreased stools,204,Deep venous thrombosis (DVT, venous blood clot)
37,Decreased stools,219,Discitis (spinal disk inflammation)
37,Decreased stools,244,Enlarged lymph nodes (lymphadenopathy)
37,Decreased stools,269,Extremity trauma (leg or arm injury)
37,Decreased stools,284,Femoral artery aneurysm (dilation of leg artery)
37,Decreased stools,285,Femoral hernia (groin hernia)
37,Decreased stools,290,Fibroid (uterine muscle tumor)
37,Decreased stools,291,Fibromyalgia (chronic pain disorder)
37,Decreased stools,308,Gastroenteritis (intestinal infection)
37,Decreased stools,350,Herniated disc (slipped disc, ruptured disc)
37,Decreased stools,356,Hip fracture (broken hip)
37,Decreased stools,388,Inguinal hernia (groin hernia)
37,Decreased stools,513,Kidney stone (nephrolithiasis)
37,Decreased stools,426,Ligament sprain (connection between two bones)
37,Decreased stools,934,Muscle spasm (charley horse)
37,Decreased stools,729,Muscle strain (pulled muscle)
37,Decreased stools,1041,Obesity
37,Decreased stools,532,Osteoarthritis (bone inflammation)
37,Decreased stools,557,Pelvic inflammatory disease (PID, female reproductive organ infection)
37,Decreased stools,589,Polycystic kidney disease (inherited kidney disorder)
37,Decreased stools,1095,Post herpetic neuralgia (nerve pain after shingles)
37,Decreased stools,637,Pyelonephritis (kidney infection)
37,Decreased stools,678,Sciatica (lower back nerve irritation)
37,Decreased stools,689,Septic arthritis (joint infection)
37,Decreased stools,698,Shingles (herpes zoster)
37,Decreased stools,1106,Synovitis (inflammation of joint lining)
37,Decreased stools,792,Urethritis (infection of urethra)
37,Decreased stools,795,Urine retention (inability to urinate)
67,Delusions or hallucinations,42,Ankylosing spondylitis (severe spine arthritis)
67,Delusions or hallucinations,61,Arthritis (joint inflammation)
67,Delusions or hallucinations,73,Back trauma (injury)
67,Delusions or hallucinations,865,Brachial plexus injury (shoulder nerve injury)
67,Delusions or hallucinations,131,Carotid artery dissection (neck artery tear)
67,Delusions or hallucinations,140,Cellulitis (skin infection)
67,Delusions or hallucinations,872,Central cord syndrome (traumatic spine injury)
67,Delusions or hallucinations,151,Cervical radiculopathy (pinched nerve in neck)
67,Delusions or hallucinations,152,Cervical spine fracture (broken neck bone)
67,Delusions or hallucinations,862,Cervical spine stenosis (narrowing of spinal canal)
67,Delusions or hallucinations,153,Cervical spondylosis (neck arthritis)
67,Delusions or hallucinations,191,Contusion (bruise, ecchymosis)
67,Delusions or hallucinations,219,Discitis (spinal disk inflammation)
67,Delusions or hallucinations,244,Enlarged lymph nodes (lymphadenopathy)
67,Delusions or hallucinations,265,Esophagitis (esophageal inflammation)
67,Delusions or hallucinations,1409,Fibromuscular dysplasia (FMD)
67,Delusions or hallucinations,291,Fibromyalgia (chronic pain disorder)
67,Delusions or hallucinations,18,Frozen shoulder (adhesive capsulitis of shoulder)
67,Delusions or hallucinations,320,Goiter (enlarged thyroid)
67,Delusions or hallucinations,329,Head injury
67,Delusions or hallucinations,350,Herniated disc (slipped disc, ruptured disc)
67,Delusions or hallucinations,426,Ligament sprain (connection between two bones)
67,Delusions or hallucinations,462,Meningitis (spinal fluid infection)
67,Delusions or hallucinations,469,Migraine (type of headache)
67,Delusions or hallucinations,934,Muscle spasm (charley horse)
67,Delusions or hallucinations,729,Muscle strain (pulled muscle)
67,Delusions or hallucinations,509,Neck trauma (injury)
67,Delusions or hallucinations,532,Osteoarthritis (bone inflammation)
67,Delusions or hallucinations,565,Peripheral neuropathy (nerve damage)
67,Delusions or hallucinations,660,Retropharyngeal abscess (throat abscess)
67,Delusions or hallucinations,667,Rotator cuff syndrome (shoulder injury)
67,Delusions or hallucinations,698,Shingles (herpes zoster)
67,Delusions or hallucinations,720,Spinal abscess (collection of spinal pus)
67,Delusions or hallucinations,721,Spinal cord injury, acute
67,Delusions or hallucinations,1155,Tension headache (stress headache)
67,Delusions or hallucinations,1007,Thyroid cancer (neck gland cancer)
67,Delusions or hallucinations,1271,Thyroid cyst
67,Delusions or hallucinations,760,Thyroiditis (thyroid inflammation)
67,Delusions or hallucinations,771,Torticollis, spasmodic (neck muscle spasm)
67,Delusions or hallucinations,812,Vertebral artery dissection (neck artery tear)
67,Delusions or hallucinations,834,Whiplash injury (neck injury)
151,Dental problem,906,Cat scratch fever (bacterial infection after cat scratch)
151,Dental problem,883,Chicken pox (varicella virus)
151,Dental problem,907,Coccidiomycosis (valley fever, fungal infection)
151,Dental problem,208,Dengue fever (tropical mosquito borne illness)
151,Dental problem,327,Hand foot and mouth disease (Coxsackie virus)
151,Dental problem,328,Hantavirus infection (rare, serious viral infection)
151,Dental problem,455,Measles (viral disease with typical rash)
151,Dental problem,462,Meningitis (spinal fluid infection)
151,Dental problem,512,Neisseria meningitidis infection (meningococcus, serious bacterial illness)
151,Dental problem,666,Rickettsial infections (type of bacterial infection)
151,Dental problem,904,Rocky mountain spotted fever (bacterial infection spread by ticks)
151,Dental problem,674,Scarlet fever (post strep inflammation)
151,Dental problem,743,Syphilis (treponema pallidum)
151,Dental problem,773,Toxic shock syndrome (life-threatening bacterial infection complication)
151,Dental problem,786,Typhoid fever (salmonella typhi infection from contaminated food or water)
151,Dental problem,833,West Nile virus infection (mosquito-transmitted illness)
42,Diarrhea,1121,Bone cancer (bone tumor)
42,Diarrhea,140,Cellulitis (skin infection)
42,Diarrhea,1054,Foreign body in a wound
42,Diarrhea,302,Fracture (broken bone)
42,Diarrhea,581,Plantar fasciitis (inflammation of tissue at the bottom of the foot)
42,Diarrhea,1119,Sarcoma (soft tissue cancer)
42,Diarrhea,963,Sever's disease (calcaneal apophysitis, common cause of heel pain)
42,Diarrhea,747,Tarsal tunnel syndrome (foot nerve damage)
43,Dizziness,29,Confusion (altered mental status)
43,Dizziness,205,Dehydration
43,Dizziness,331,Headache
43,Dizziness,334,Heat cramps
43,Dizziness,335,Heat exhaustion
43,Dizziness,336,Heat rash
43,Dizziness,337,Heat stroke
43,Dizziness,247,Hyperthermia (extreme heat exposure)
43,Dizziness,448,Malignant hyperthermia (rare temperature abnormality)
43,Dizziness,661,Rhabdomyolysis (severe muscle breakdown)
45,Double vision (Diplopia),61,Arthritis (joint inflammation)
45,Double vision (Diplopia),62,Aseptic joint effusion (fluid in a joint)
45,Double vision (Diplopia),63,Aseptic necrosis of bone (bone death and destruction)
45,Double vision (Diplopia),1121,Bone cancer (bone tumor)
45,Double vision (Diplopia),121,Bursitis (inflammation of joint cushion)
45,Double vision (Diplopia),140,Cellulitis (skin infection)
45,Double vision (Diplopia),191,Contusion (bruise, ecchymosis)
45,Double vision (Diplopia),220,Dislocation (joint out of place)
45,Double vision (Diplopia),321,Gout (uric acid crystals in the joint causing inflammation)
45,Double vision (Diplopia),1457,Greater trochanteric bursitis (hip bursitis)
45,Double vision (Diplopia),349,Hernia
45,Double vision (Diplopia),350,Herniated disc (slipped disc, ruptured disc)
45,Double vision (Diplopia),356,Hip fracture (broken hip)
45,Double vision (Diplopia),420,Legg Calve Perthes disease (childhood hip condition)
45,Double vision (Diplopia),729,Muscle strain (pulled muscle)
45,Double vision (Diplopia),510,Necrotizing fasciitis (life-threatening infection)
45,Double vision (Diplopia),532,Osteoarthritis (bone inflammation)
45,Double vision (Diplopia),533,Osteochondritis dissecans (joint disorder)
45,Double vision (Diplopia),943,Osteoporosis (extremely thin bone)
45,Double vision (Diplopia),1331,Paget disease of the bone
45,Double vision (Diplopia),1119,Sarcoma (soft tissue cancer)
45,Double vision (Diplopia),678,Sciatica (lower back nerve irritation)
45,Double vision (Diplopia),690,Septic hip (infected hip joint)
45,Double vision (Diplopia),711,Slipped capital femoral epiphysis (adolescent hip disorder)
45,Double vision (Diplopia),1373,Traumatic hip dislocation
47,Ear pressure,1487,Bacterial tracheitis
47,Ear pressure,115,Bronchitis (bronchial tube infection)
47,Ear pressure,126,Cancer (tumor)
47,Ear pressure,298,Foreign body (object originating outside the body)
47,Ear pressure,309,Gastroesophageal reflux (GERD, heartburn)
47,Ear pressure,413,Laryngitis (voice box inflammation)
47,Ear pressure,542,Overuse syndrome (injury from repetitive activity)
47,Ear pressure,1333,Parathyroid cancer
47,Ear pressure,384,Percutaneous pedicle screws (minimally invasive spinal stabilization)
47,Ear pressure,594,Post nasal drip
47,Ear pressure,716,Smoking (tobacco use disorder)
47,Ear pressure,768,Tonsillitis (tonsil infection)
47,Ear pressure,824,Vocal cord nodule (growth on the vocal cords)
47,Ear pressure,825,Vocal cord paralysis (voice box weakness)
233,Ear swelling,1121,Bone cancer (bone tumor)
233,Ear swelling,140,Cellulitis (skin infection)
233,Ear swelling,183,Compartment syndrome (increased pressure inside muscles)
233,Ear swelling,191,Contusion (bruise, ecchymosis)
233,Ear swelling,204,Deep venous thrombosis (DVT, venous blood clot)
233,Ear swelling,284,Femoral artery aneurysm (dilation of leg artery)
233,Ear swelling,285,Femoral hernia (groin hernia)
233,Ear swelling,302,Fracture (broken bone)
233,Ear swelling,321,Gout (uric acid crystals in the joint causing inflammation)
233,Ear swelling,350,Herniated disc (slipped disc, ruptured disc)
233,Ear swelling,356,Hip fracture (broken hip)
233,Ear swelling,410,Laceration (skin cut)
233,Ear swelling,427,Ligament tear (connection between two bones)
233,Ear swelling,1471,Meralgia Paresthetica
233,Ear swelling,510,Necrotizing fasciitis (life-threatening infection)
233,Ear swelling,532,Osteoarthritis (bone inflammation)
233,Ear swelling,542,Overuse syndrome (injury from repetitive activity)
233,Ear swelling,565,Peripheral neuropathy (nerve damage)
233,Ear swelling,613,Pseudogout (calcium deposit arthritis)
233,Ear swelling,662,Rheumatoid arthritis (type of chronic joint inflammation)
233,Ear swelling,1119,Sarcoma (soft tissue cancer)
233,Ear swelling,678,Sciatica (lower back nerve irritation)
233,Ear swelling,689,Septic arthritis (joint infection)
233,Ear swelling,724,Sprain (stretched, torn ligament)
233,Ear swelling,809,Vascular insufficiency due to peripheral artery disease (PAD, claudication, inadequate blood flow)
233,Ear swelling,810,Vasculitis (inflammation of the arteries)
49,Elbow ache or pain,20,Alcohol (ethanol) intoxication
49,Elbow ache or pain,793,Bladder infection (cystitis, UTI, urinary tract infection)
49,Elbow ache or pain,145,Cerebral palsy (movement disorder)
49,Elbow ache or pain,146,Cerebral vascular accident (stroke)
49,Elbow ache or pain,152,Cervical spine fracture (broken neck bone)
49,Elbow ache or pain,187,Constipation
49,Elbow ache or pain,201,Cystocele (bladder hernia)
49,Elbow ache or pain,214,Diabetes mellitus type 2 (elevated blood sugar)
49,Elbow ache or pain,282,Fecal impaction (rectal blockage from stool)
49,Elbow ache or pain,1257,Generalized seizure disorder (generalized epilepsy)
49,Elbow ache or pain,870,Hydrocephalus (brain fluid build-up)
49,Elbow ache or pain,513,Kidney stone (nephrolithiasis)
49,Elbow ache or pain,974,Lumbar spinal stenosis (spinal cord compression)
49,Elbow ache or pain,483,Multiple sclerosis (MS)
49,Elbow ache or pain,514,Neurogenic bladder (bladder paralysis)
49,Elbow ache or pain,637,Pyelonephritis (kidney infection)
49,Elbow ache or pain,134,Spinal cord compression (cauda equina syndrome)
49,Elbow ache or pain,721,Spinal cord injury, acute
49,Elbow ache or pain,734,Stress incontinence (unintentional urination with cough or sneeze)
56,Elevated temperature,40,Ankle laceration (cut in skin)
56,Elevated temperature,57,Arm laceration (skin cut)
56,Elevated temperature,932,Cat bite
56,Elevated temperature,232,Ear laceration (cut on the ear)
56,Elevated temperature,271,Eyelid laceration (skin cut)
56,Elevated temperature,273,Facial laceration (skin cut)
56,Elevated temperature,293,Finger laceration (skin cut)
56,Elevated temperature,296,Foot laceration (skin cut)
56,Elevated temperature,325,Hand laceration (skin cut)
56,Elevated temperature,407,Knee laceration (skin cut)
56,Elevated temperature,418,Leg laceration (skin cut)
56,Elevated temperature,429,Lip laceration (skin cut)
56,Elevated temperature,478,Mouth laceration (mouth cut)
56,Elevated temperature,672,Scalp laceration (scalp cut)
56,Elevated temperature,708,Skin laceration (cut skin)
56,Elevated temperature,764,Toe laceration (cut skin)
9,Excessive drinking,172,Cirrhosis (liver failure and scarring)
9,Excessive drinking,257,Esophageal cancer (tumor)
9,Excessive drinking,263,Esophageal varices (dilation of esophageal veins)
9,Excessive drinking,265,Esophagitis (esophageal inflammation)
9,Excessive drinking,307,Gastritis (stomach inflammation)
9,Excessive drinking,308,Gastroenteritis (intestinal infection)
9,Excessive drinking,309,Gastroesophageal reflux (GERD, heartburn)
9,Excessive drinking,310,Gastrointestinal bleeding (stomach, intestine bleeding)
9,Excessive drinking,341,Hemoptysis (coughing blood)
9,Excessive drinking,345,Henoch Schönlein purpura (blood vessel inflammation)
9,Excessive drinking,354,Hiatal hernia (stomach pushes through diaphragm)
9,Excessive drinking,394,Intestinal volvulus (twisting of intestine)
9,Excessive drinking,399,Intussusception (telescoping intestine)
9,Excessive drinking,403,Kaposi Sarcoma (type of cancer)
9,Excessive drinking,446,Malabsorption syndrome (abnormal intestinal digestion)
9,Excessive drinking,450,Mallory Weiss syndrome (esophageal tear)
9,Excessive drinking,379,Nonsteroidal anti-inflammatory drug overdose (Motrin, Advil)
9,Excessive drinking,253,Nose bleed (epistaxis)
9,Excessive drinking,712,Small bowel lymphoma (intestinal lymph node cancer)
9,Excessive drinking,975,Stomach cancer (gastric cancer)
9,Excessive drinking,758,Thrombocytopenia (low platelet count)
9,Excessive drinking,768,Tonsillitis (tonsil infection)
9,Excessive drinking,829,Warfarin (Coumadin, Jantoven) overdose
269,Extremity trauma (leg or arm injury),1111,Aspiration pneumonia (lung inflammation or infection)
269,Extremity trauma (leg or arm injury),65,Asthma
269,Extremity trauma (leg or arm injury),69,Atypical pneumonia (lung infection)
269,Extremity trauma (leg or arm injury),115,Bronchitis (bronchial tube infection)
269,Extremity trauma (leg or arm injury),158,Chest trauma (injury)
269,Extremity trauma (leg or arm injury),195,Costochondritis (chest wall inflammation)
269,Extremity trauma (leg or arm injury),279,Fat embolism (blood clot from fat)
269,Extremity trauma (leg or arm injury),387,Influenza (seasonal flu)
269,Extremity trauma (leg or arm injury),583,Pleural effusion (abnormal chest fluid)
269,Extremity trauma (leg or arm injury),584,Pleuritis (inflammation of the lung's lining, pleurisy)
269,Extremity trauma (leg or arm injury),1157,Pneumoconiosis (lung disease)
269,Extremity trauma (leg or arm injury),1069,Pneumocystis pneumonia (PCP, fungal lung infection)
269,Extremity trauma (leg or arm injury),585,Pneumonia (lung infection)
269,Extremity trauma (leg or arm injury),586,Pneumothorax (collapse of lung)
269,Extremity trauma (leg or arm injury),617,Pulmonary embolism (blood clot in the lungs)
269,Extremity trauma (leg or arm injury),665,Rib fracture (broken bone)
269,Extremity trauma (leg or arm injury),836,Whooping cough (pertussis)
50,Eye pain (Irritation),38,Anaphylaxis (severe/life threatening allergic reaction)
50,Eye pain (Irritation),43,Anopheles mosquito bite
50,Eye pain (Irritation),681,Scorpion sting
50,Eye pain (Irritation),893,Staphylococcus aureus (type of bacteria)
50,Eye pain (Irritation),950,Tick bite
50,Eye pain (Irritation),796,Urticaria (hives)
222,Eye redness,72,Avulsions (forcible tissue detachment)
222,Eye redness,1056,Blood vessel injury
222,Eye redness,1054,Foreign body in a wound
222,Eye redness,628,Puncture wound, foot
222,Eye redness,1053,Tendon laceration (tendon cut)
222,Eye redness,778,Traumatic nerve injury
222,Eye redness,1055,Wound infection (cut infection)
272,Eyelid swelling,877,Acne (pimples)
272,Eyelid swelling,930,Carbuncle
272,Eyelid swelling,140,Cellulitis (skin infection)
272,Eyelid swelling,188,Contact dermatitis (contact skin irritation)
272,Eyelid swelling,191,Contusion (bruise, ecchymosis)
272,Eyelid swelling,999,Folliculitis (hair follicle infection)
272,Eyelid swelling,1421,Keloid (overgrown scar)
272,Eyelid swelling,899,Keratosis pilaris (common skin condition)
272,Eyelid swelling,431,Lipoma (benign fatty tumor)
272,Eyelid swelling,1186,Molluscum contagiosum
272,Eyelid swelling,189,Poison ivy (poison oak, poison sumac)
272,Eyelid swelling,920,Scabies (skin disease caused by mites)
272,Eyelid swelling,684,Sebaceous cyst (sac under the skin)
272,Eyelid swelling,707,Skin abscess (collection of pus)
272,Eyelid swelling,796,Urticaria (hives)
272,Eyelid swelling,1170,Viral exanthem (rash from viral infection)
51,Facial pain,19,Adjustment disorder (poor adjustment to life stressor)
51,Facial pain,23,Alcohol withdrawal syndrome (mild)
51,Facial pain,33,Amphetamine abuse
51,Facial pain,51,Anxiety disorder (generalized anxiety disorder, GAD)
51,Facial pain,878,Attention deficit hyperactivity disorder (ADHD)
51,Facial pain,93,Bipolar disorder (manic depressive disorder)
51,Facial pain,122,Caffeine use
51,Facial pain,212,Depression (excessive sadness)
51,Facial pain,227,Drug reaction
51,Facial pain,1151,Dysthymia (depression, dysthymic disorder)
51,Facial pain,402,Jet lag
51,Facial pain,445,Major depressive disorder (severe depression)
51,Facial pain,469,Migraine (type of headache)
51,Facial pain,501,Narcolepsy (uncontrollable sleeping)
51,Facial pain,502,Narcotic (morphine, heroin) abuse
51,Facial pain,569,Personality disorder (unhealthy patterns of thinking and behavior)
51,Facial pain,1345,Post-polio syndrome
51,Facial pain,595,Post-traumatic stress disorder (PTSD)
51,Facial pain,658,Restless legs syndrome (nervous system disorder)
51,Facial pain,676,Schizoaffective disorder (features of schizophrenia and mood disorder)
51,Facial pain,677,Schizophrenia (chronic impaired reality perception)
51,Facial pain,732,Stress
275,Facial swelling,1030,Addison's disease (adrenal insufficiency)
275,Facial swelling,42,Ankylosing spondylitis (severe spine arthritis)
275,Facial swelling,44,Anorectal (perirectal) abscess
275,Facial swelling,61,Arthritis (joint inflammation)
275,Facial swelling,73,Back trauma (injury)
275,Facial swelling,793,Bladder infection (cystitis, UTI, urinary tract infection)
275,Facial swelling,96,Bladder stone, urinary
275,Facial swelling,1121,Bone cancer (bone tumor)
275,Facial swelling,102,Bone metastases (cancer spread to bone)
275,Facial swelling,140,Cellulitis (skin infection)
275,Facial swelling,171,Chronic pain
275,Facial swelling,187,Constipation
275,Facial swelling,191,Contusion (bruise, ecchymosis)
275,Facial swelling,219,Discitis (spinal disk inflammation)
275,Facial swelling,241,Endometriosis (uterine tissue outside the uterus)
275,Facial swelling,291,Fibromyalgia (chronic pain disorder)
275,Facial swelling,302,Fracture (broken bone)
275,Facial swelling,307,Gastritis (stomach inflammation)
275,Facial swelling,350,Herniated disc (slipped disc, ruptured disc)
275,Facial swelling,1043,Hyperparathyroidism (elevated parathyroid hormone levels)
275,Facial swelling,513,Kidney stone (nephrolithiasis)
275,Facial swelling,426,Ligament sprain (connection between two bones)
275,Facial swelling,974,Lumbar spinal stenosis (spinal cord compression)
275,Facial swelling,852,Lymphoma (lymph node cancer)
275,Facial swelling,1133,Multiple myeloma (blood cancer)
275,Facial swelling,934,Muscle spasm (charley horse)
275,Facial swelling,729,Muscle strain (pulled muscle)
275,Facial swelling,1041,Obesity
275,Facial swelling,532,Osteoarthritis (bone inflammation)
275,Facial swelling,943,Osteoporosis (extremely thin bone)
275,Facial swelling,546,Pancreatitis (pancreas inflammation)
275,Facial swelling,557,Pelvic inflammatory disease (PID, female reproductive organ infection)
275,Facial swelling,565,Peripheral neuropathy (nerve damage)
275,Facial swelling,849,Pilonidal cyst (fluid filled sac on tailbone)
275,Facial swelling,578,Placenta previa (placenta covers cervix)
275,Facial swelling,585,Pneumonia (lung infection)
275,Facial swelling,601,Prescription drug abuse
275,Facial swelling,637,Pyelonephritis (kidney infection)
275,Facial swelling,643,Rectal abscess (collection of pus in the rectum)
275,Facial swelling,665,Rib fracture (broken bone)
275,Facial swelling,968,Rickets (childhood bone disease)
275,Facial swelling,1119,Sarcoma (soft tissue cancer)
275,Facial swelling,678,Sciatica (lower back nerve irritation)
275,Facial swelling,680,Scoliosis (crooked spine)
275,Facial swelling,703,Sickle cell disease (disease of red blood cells)
275,Facial swelling,134,Spinal cord compression (cauda equina syndrome)
275,Facial swelling,721,Spinal cord injury, acute
275,Facial swelling,723,Spondylolisthesis (slipped back bone)
275,Facial swelling,1106,Synovitis (inflammation of joint lining)
275,Facial swelling,795,Urine retention (inability to urinate)
275,Facial swelling,813,Vertebral fracture (broken back or neck bone)
52,Fainting,877,Acne (pimples)
52,Fainting,26,Allergic reaction
52,Fainting,66,Atopic dermatitis (eczema)
52,Fainting,77,Bacterial vaginosis (vaginal infection)
52,Fainting,127,Candida albicans (yeast infection)
52,Fainting,140,Cellulitis (skin infection)
52,Fainting,188,Contact dermatitis (contact skin irritation)
52,Fainting,200,Cutaneous larva migrans (parasitic skin disease)
52,Fainting,1517,Cutaneous T cell lymphoma
52,Fainting,1405,Dermatofibroma
52,Fainting,227,Drug reaction
52,Fainting,1295,Gallbladder and bile duct cancer
52,Fainting,347,Hepatitis (liver inflammation)
52,Fainting,351,Herpes simplex infection (viral infection)
52,Fainting,856,Hodgkin's disease (cancer of the lymph system)
52,Fainting,1311,Hyperkeratosis (skin thickening)
52,Fainting,1043,Hyperparathyroidism (elevated parathyroid hormone levels)
52,Fainting,1421,Keloid (overgrown scar)
52,Fainting,425,Lichen planus (chronic skin inflammation)
52,Fainting,441,Lupus (systemic lupus erythematosus, SLE)
52,Fainting,852,Lymphoma (lymph node cancer)
52,Fainting,577,Pityriasis rosea (inflammatory skin rash)
52,Fainting,189,Poison ivy (poison oak, poison sumac)
52,Fainting,890,Psoriasis (scaly skin disease)
52,Fainting,652,Renal failure, acute (sudden kidney failure)
52,Fainting,653,Renal failure, chronic (ongoing kidney failure)
52,Fainting,920,Scabies (skin disease caused by mites)
52,Fainting,684,Sebaceous cyst (sac under the skin)
52,Fainting,696,Sexually transmitted disease (STD)
52,Fainting,698,Shingles (herpes zoster)
52,Fainting,741,Swimmer's itch (cercarial dermatitis)
52,Fainting,763,Tinea (fungal skin infection)
52,Fainting,796,Urticaria (hives)
55,Fever,61,Arthritis (joint inflammation)
55,Fever,62,Aseptic joint effusion (fluid in a joint)
55,Fever,78,Baker's cyst (fluid sac behind knee)
55,Fever,121,Bursitis (inflammation of joint cushion)
55,Fever,140,Cellulitis (skin infection)
55,Fever,191,Contusion (bruise, ecchymosis)
55,Fever,220,Dislocation (joint out of place)
55,Fever,302,Fracture (broken bone)
55,Fever,321,Gout (uric acid crystals in the joint causing inflammation)
55,Fever,427,Ligament tear (connection between two bones)
55,Fever,463,Meniscus injury (knee cartilage injury)
55,Fever,729,Muscle strain (pulled muscle)
55,Fever,853,Osgood Schlatter disease (painful shinbone inflammation)
55,Fever,532,Osteoarthritis (bone inflammation)
55,Fever,533,Osteochondritis dissecans (joint disorder)
55,Fever,555,Patellar (knee cap) tendon rupture
55,Fever,554,Patellar dislocation (knee cap dislocation)
55,Fever,1347,Posterior cruciate ligament injuries (PCL injury)
55,Fever,613,Pseudogout (calcium deposit arthritis)
55,Fever,678,Sciatica (lower back nerve irritation)
